sample,subsid,pid,name,id,completed,user_last_section,ip,date,time_in,time_out,user_browser,user_setid_dce1,user_language,user_combo,IMP_Order,DCE_pg1,DCE_least1,DCE_most1,DCE_pg2,DCE_least2,DCE_most2,DCE_pg3,DCE_least3,DCE_most3,DCE_pg4,DCE_least4,DCE_most4,DCE_pg5,DCE_least5,DCE_most5,DCE_pg6,DCE_least6,DCE_most6,DCE_pg7,DCE_least7,DCE_most7,DCE_pg8,DCE_least8,DCE_most8,DCE_pg9,DCE_least9,DCE_most9,DCE_pg10,DCE_least10,DCE_most10,DCEclick_1,DCEclick_2,DCEclick_3,DCEclick_4,DCEclick_5,DCEclick_6,DCEclick_7,DCEclick_8,DCEclick_9,DCEclick_10,ocean_days,rec_swim,rec_boat,rec_surf,rec_scuba,rec_powerboat,rec_recfish,rec_sightsee,rec_none,rec_other,rec_specify,jobs_comfish,jobs_aquaculture,jobs_firstnations,jobs_tourism,jobs_transport,jobs_port,jobs_govt,jobs_none,jobs_other,jobs_specify,seafood_eat,foodprovision_general,foodprovision_xx,aboriginalneeds_general,aboriginalneeds_xx,nonfood_general,nonfood_xx,carbonstorage_general,carbonstorage_xx,coastalprotection_general,coastalprotection_xx,coastallivelihood_general,coastallivelihood_xx,tourismrec_general,tourismrec_xx,icons_general,icons_xx,cleanwater_general,cleanwater_xx,biodiversity_general,biodiversity_xx,demoone_gender,demoone_education,demotwo_livedCanada,demotwo_fsa,envr_org,envr_protest,political_party,demothree_income,demothree_householdsize,demothree_age,comments
PR,410327525,,English10791,10791,y,hco_thankyou.php,,05/03/2014,4:08:30,4:22:28,"Mozilla/5.0 (Linux; Android 4.4.2; Nexus 4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.136 Mobile Safari/537.36",,English,183,54321,5,2,5,8,3,9,9,2,9,7,7,9,2,2,9,4,2,5,1,3,5,10,7,4,3,3,5,6,2,6,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,1to2month,5,,5,,4,,5,,4,,5,,5,,5,,5,,5,,female,somepost,morethan20,R2Y,no,no,CPC,2,3,25to34,
BC,410012335,,English10792,10792,y,hco_thankyou.php,,05/03/2014,4:08:51,4:18:55,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,184,12345,4,2,1,10,7,1,9,2,9,7,7,5,8,3,1,3,3,5,1,7,1,2,2,1,6,2,6,5,2,5,,,,,,,,,,,10to29,1,,,,,,,,,,,,,,,,,1,,,atleast1wk,5,,3,,4,,4,,5,,5,,5,,5,,5,,5,,male,HS,morethan20,v0r,no,no,liberal,3,2,55to64,
BC,410076734,,English10793,10793,y,hco_thankyou.php,,05/03/2014,4:26:56,4:33:26,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MASAJS; rv:11.0) like Gecko,,English,185,54321,6,7,8,5,2,9,7,7,9,10,7,10,1,7,1,8,3,9,3,8,10,4,4,5,9,7,9,2,2,9,,,,,,,,,,,morethan100,,,,,,,1,,,,,,,,,,,1,,,1to2month,5,,4,,4,,5,,5,,4,,3,,5,,5,,5,,female,somepost,morethan20,V7L,no,no,noparty,9,3,45to54,
BC,410308477,,English10794,10794,y,hco_thankyou.php,,05/03/2014,4:30:28,4:42:40,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,186,12345,2,2,1,3,3,4,10,6,10,9,2,4,6,2,8,1,3,1,8,3,1,7,7,9,4,2,5,5,2,9,,,,,,,,,,,morethan100,,,,,,,,1,,,,,,,,,,1,,,3month,5,,3,,4,,5,,5,,5,,5,,5,,5,,5,,male,graduate,morethan20,V4E,no,no,noparty,5,4,45to54,
BC,410165755,,English10795,10795,y,hco_thankyou.php,,05/03/2014,4:34:48,4:45:11,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36",,English,187,54321,3,3,5,2,10,8,4,2,6,6,3,8,1,3,10,8,6,9,7,7,9,10,7,1,9,7,9,5,6,9,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,7to11yr,4,,4,,2,,4,,4,,5,,3,,5,,5,,5,,female,HS,morethan20,V3A,no,no,noresponse,9,2,65plus,
BC,410047374,,English10796,10796,,thankyou_abort.php,,05/03/2014,5:02:14,,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET4.0C; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; McAfee; BRI/2),,English,188,12345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BC,410327736,,English10797,10797,y,hco_thankyou.php,,05/03/2014,5:15:00,5:21:08,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,,English,189,54321,5,2,6,6,2,6,3,8,4,2,2,9,9,2,4,4,2,6,1,7,1,8,8,6,10,7,6,7,8,9,,,,,,,,,,,10to29,,,,,,,,,1,watching the sea,,,,,,,,1,,,atleast1wk,5,,1,,4,,5,,1,,4,,4,,2,,4,,4,,male,bachelors,morethan20,V2V,no,no,liberal,2,2,55to64,
BC,410129689,,English10798,10798,y,hco_thankyou.php,,05/03/2014,5:28:31,5:40:23,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,190,12345,1,3,1,9,3,9,5,5,9,4,5,1,10,4,1,6,3,8,3,3,10,7,5,9,8,3,1,2,10,1,,,,,checked,,,,,,morethan100,1,,,,1,,1,,,,,,,,,,,1,,,3month,5,,4,,1,,4,,4,,4,,4,,5,,5,,5,,male,somepost,morethan20,v9c,yes,no,noparty,9,3,55to64,"I believe in natural coastal changes,but would disagree with man made ones. Like the fast ferries wave action on the coast, too must fishing or harvesting."
BC,410312423,,English10799,10799,y,hco_thankyou.php,,05/03/2014,5:28:52,5:36:01,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; FunWebProducts; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2),,English,191,54321,5,2,9,8,3,1,9,3,9,7,7,9,2,2,1,4,4,1,1,7,1,10,7,1,3,3,10,6,7,8,,,,,,,,,,,5to9,,,,,,,,1,,,,,,,,,,1,,,1to2month,5,,4,,5,,5,,5,,5,,5,,4,,5,,5,,female,somepost,morethan20,v9n,no,yes,noparty,3,2,65plus,
BC,410272580,,English10800,10800,y,hco_thankyou.php,,05/03/2014,5:35:56,5:48:36,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,192,12345,4,2,5,10,10,1,9,2,9,7,8,9,8,8,1,3,8,5,1,10,1,2,8,9,6,8,6,5,10,5,,,,,,,,,,,none,,,,,1,,,,,,,,,,,,,1,,,atleast1wk,5,,5,,5,,5,,5,,4,,4,,5,,5,,4,,male,bachelors,morethan20,V3X,no,no,CPC,6,3,65plus,
BC,410271911,,English10801,10801,y,hco_thankyou.php,,05/03/2014,5:39:01,5:49:00,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,193,54321,6,2,6,5,2,9,7,7,9,10,7,1,1,7,1,8,8,9,3,3,5,4,2,1,9,2,9,2,2,9,,,,,,,,,,,lessthan5,,,,,,,,,1,walking on the beach,,,,,,,,1,,,3to6yr,5,,1,,2,,4,,5,,5,,2,,3,,5,,5,,male,somepost,morethan20,V2K,no,no,noparty,4,2,65plus,I believe that the most important issue with our oceans is keeping our oceans clean and pure. I believe that the least important issue with our oceans is maintaining the health our oceans for the use of aboriginals. It's time that aboriginals and environmentalists got off their collective backsides and did something to keep our oceans clean and pure for the benefit of all Canadians.
BC,410111017,,English10802,10802,y,hco_thankyou.php,,05/03/2014,5:47:57,6:00:12,"Mozilla/5.0 (iPad; CPU OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53",,English,194,12345,2,2,9,3,3,4,10,6,4,9,2,9,6,3,8,1,7,1,8,6,9,7,7,9,4,2,1,5,2,9,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3month,5,,2,,4,,5,,5,,4,,4,,5,,5,,5,,male,bachelors,morethan20,V1C,no,no,CPC,5,2,55to64,
BC,410138074,,English10803,10803,y,hco_thankyou.php,,05/03/2014,6:06:11,6:22:07,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:27.0) Gecko/20100101 Firefox/27.0,,English,195,54321,3,4,5,2,10,1,4,4,1,6,3,6,1,3,1,8,3,1,10,4,1,5,2,6,7,4,5,9,4,9,,,,,,,,,,,5to9,1,1,,,,,,,,,,,,,,,,1,,,atleast1wk,5,,5,,5,,1,,5,,5,,5,,5,,5,,5,,male,bachelors,morethan20,V1B,yes,yes,noparty,4,5,55to64,
BC,410165641,,English10804,10804,y,hco_thankyou.php,,05/03/2014,6:23:11,6:32:57,"Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B206 Safari/7534.48.3",,English,196,12345,2,2,1,6,3,6,10,7,4,3,3,10,8,3,9,9,3,9,5,2,9,4,2,6,7,7,9,1,3,10,,,,,,,,,,,10to29,1,,,,,,,,,Seawall walking,,,,,,,,1,,,atleast1wk,5,,3,,3,,4,,5,,4,,4,,5,,5,,5,,female,college,morethan20,V7L,yes,no,green,9,One,65plus,
BC,410068208,,English10805,10805,y,hco_thankyou.php,,05/03/2014,6:24:00,6:36:23,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; MAARJS; rv:11.0) like Gecko,,English,197,54321,7,4,9,8,1,8,10,4,1,2,2,9,6,2,0,9,7,9,4,6,5,3,3,5,5,2,9,1,3,1,,,,,,,,,,,morethan100,,,,,,,,1,,,,,,,,,,1,,,7to11yr,5,,3,,5,,3,,4,,5,,3,,5,,5,,5,,male,college,morethan20,v9p,no,no,noparty,4,1,65plus,
BC,410092158,,English10806,10806,y,hco_thankyou.php,,05/03/2014,6:34:55,6:43:21,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,198,12345,6,2,8,8,3,8,7,7,9,1,3,5,10,7,1,5,2,9,9,2,9,4,2,6,2,2,8,3,3,8,,,,,,,,checked,,,5to9,1,,,1,,,1,,,,,,,,,,,1,,,atleast1wk,5,,2,,2,,4,,5,,5,,5,,5,,5,,5,,female,graduate,morethan20,v2b,yes,no,noparty,4,2,65plus,
BC,410071661,,English10807,10807,y,hco_thankyou.php,,05/03/2014,6:39:10,6:48:33,"Mozilla/5.0 (iPad; CPU OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53",,English,199,54321,8,3,9,7,7,9,2,10,9,3,3,5,9,7,9,4,1,5,6,7,6,10,7,10,1,7,1,5,10,9,,,,,,,,,checked,,10to29,,,,,,,,1,,,,,,,,,,1,,,7to11yr,5,,3,,4,,4,,4,,4,,4,,5,,5,,4,,female,HS,morethan20,V4n,no,no,noparty,5,2,65plus,
BC,410146248,,English10808,10808,y,hco_thankyou.php,,05/03/2014,6:43:11,6:55:47,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36",,English,200,12345,8,8,9,7,4,9,1,7,1,2,8,9,10,4,1,5,10,9,6,7,3,3,4,3,4,4,1,9,7,9,,,,,,,,,,,morethan100,,,,,,,,,1,"walking along the waterfront, wadin",,,,,,,,,,,Never,3,,4,,5,,4,,4,,4,,4,,4,,5,,4,,female,bachelors,morethan20,V4B,no,no,liberal,5,2,65plus,
PR,410321721,,English10809,10809,y,hco_thankyou.php,,05/03/2014,6:43:53,6:53:36,Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0,,English,201,54321,2,2,10,7,7,5,4,2,5,6,2,6,5,2,5,1,3,5,9,2,9,10,7,1,3,3,5,8,3,9,,,,,,,,,,,10to29,,,,,,,,1,,,,,,,,,,1,,,3month,4,,1,,3,,4,,5,,4,,3,,4,,4,,4,,male,college,morethan20,r2m,no,no,dontknow,5,2,55to64,
BC,410209600,,English10810,10810,y,hco_thankyou.php,,05/03/2014,6:44:08,6:55:39,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,202,12345,5,2,9,7,8,9,8,3,9,10,7,1,3,3,4,4,2,1,6,3,6,9,3,9,2,2,9,1,3,1,,,,,,,,,,,morethan100,1,,,,,1,1,,,,,,,,,,,1,,,1to2month,5,,3,,4,,4,,4,,4,,4,,5,,5,,4,,male,college,morethan20,V6R,no,no,liberal,5,1,65plus,
BC,410048319,,English10811,10811,,hco_instructions.php,,05/03/2014,6:48:30,,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,203,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5to9,,,,,,,,1,,,,,,,,,,1,,,3month,5,,5,,3,,4,,4,,5,,4,,5,,4,,4,,,,,,,,,,,,
BC,410187454,,English10812,10812,y,hco_thankyou.php,,05/03/2014,7:08:41,7:17:53,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; MDDCJS; rv:11.0) like Gecko,,English,204,12345,5,2,9,2,2,9,3,3,5,8,3,1,6,3,8,4,2,5,7,7,5,1,3,5,10,4,1,9,3,9,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3month,5,,3,,5,,5,,5,,4,,4,,5,,5,,5,,male,HS,morethan20,v7e,no,no,liberal,4,2,55to64,
BC,410109261,,English10813,10813,y,hco_thankyou.php,,05/03/2014,7:13:06,7:21:05,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.0.3705; .NET CLR 1.1.4322; Media Center PC 4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; msn OptimizedIE8;ENCA),,English,205,54321,2,2,9,6,3,6,10,4,1,3,3,5,8,3,9,9,3,9,5,2,9,4,2,1,7,4,9,1,3,1,,,,,,,,,,,dontknow,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,5,,3,,4,,4,,5,,4,,4,,5,,5,,5,,male,graduate,morethan20,V5N,no,dontknow,liberal,4,1,55to64,
BC,410272291,,English10814,10814,y,hco_thankyou.php,,05/03/2014,7:25:56,7:43:23,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MAARJS),,English,206,12345,7,7,9,8,3,9,10,7,1,2,2,9,6,2,8,9,2,9,4,2,5,3,3,5,5,2,9,1,3,5,,,,,,,,,,,dontknow,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,4,,3,,2,,4,,4,,4,,3,,3,,5,,5,,male,somepost,morethan20,V3R,no,no,noresponse,9,2,65plus,I hear far too many stories of our aboriginals not fishing for their own needs but to sell a large part of their harvest.
BC,410047734,,English10815,10815,y,hco_thankyou.php,,05/03/2014,7:31:09,7:52:54,Mozilla/5.0 (Windows NT 6.0; rv:27.0) Gecko/20100101 Firefox/27.0,,English,207,54321,9,9,7,1,7,10,10,7,10,3,3,10,7,7,9,6,6,8,5,6,10,4,6,5,2,1,10,8,6,9,,,,,,,,,,,5to9,1,1,,,,,,,,Walking on the shoreline,,,,,,,,1,,,3month,5,,5,,3,,5,,5,,3,,3,,5,,5,,5,,male,graduate,11to20,V5Y,yes,yes,NDP,4,1,55to64,
PR,410317250,,English10816,10816,y,hco_thankyou.php,,05/03/2014,7:39:52,7:59:01,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,,English,208,12345,6,2,8,2,2,10,4,2,4,5,2,5,9,2,4,10,6,4,8,3,9,3,3,10,1,3,10,7,7,9,,,,,checked,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,5,,1,,3,,5,,5,,3,,3,,5,,5,,5,,male,bachelors,morethan20,R3J,no,no,noparty,1,1,55to64,
PR,410199320,,English10817,10817,y,hco_thankyou.php,,05/03/2014,7:43:08,8:02:23,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,209,54321,2,8,2,3,8,5,6,7,6,5,10,6,9,7,2,10,7,6,4,5,6,8,8,6,7,7,9,1,7,1,,checked,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,1to2month,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,female,somepost,morethan20,T3E,yes,no,NDP,1,1,65plus,
ON,410111665,,English10818,10818,y,hco_thankyou.php,,05/03/2014,9:15:36,9:23:31,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; yie10; rv:11.0) like Gecko,,English,210,12345,9,2,9,5,2,9,4,2,1,2,2,1,8,8,1,3,5,3,6,2,3,10,7,1,7,7,9,1,7,1,,,,,,,,,,,5to9,1,,,1,,,,,,,,,,,,,,1,,,atleast1wk,5,,3,,5,,5,,4,,4,,5,,4,,5,,5,,female,college,morethan20,n4b,no,no,noresponse,4,3,45to54,no
ON,410188256,,English10819,10819,,hco_employment.php,,05/03/2014,11:04:57,,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),,English,211,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dontknow,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR,410240326,,English10820,10820,y,hco_thankyou.php,,05/03/2014,11:37:00,11:45:39,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; OfficeLiveConnector.1.4; OfficeLivePatch.1.3; Tablet PC 2.0),,English,212,12345,2,2,9,8,3,9,9,2,9,3,3,10,5,2,9,7,7,9,6,2,8,4,2,4,1,3,10,10,7,10,,,,,,,,,,,lessthan5,1,,,,,1,,,,,,,,,,,,1,,,atleast1wk,5,,3,,3,,4,,4,,5,,4,,5,,5,,5,,female,bachelors,morethan20,E3G,no,no,noparty,8,2,45to54,
MR,410294715,,English10821,10821,y,hco_thankyou.php,,05/03/2014,11:37:45,11:42:51,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,213,54321,9,2,9,7,7,9,1,10,1,10,6,1,2,2,9,8,6,9,6,2,8,3,4,5,5,2,9,4,2,1,,,,,,,,,,,lessthan5,,,,,,,,1,,,,,,,,,,1,,,7to11yr,5,,3,,4,,4,,4,,3,,4,,5,,4,,4,,male,bachelors,morethan20,a2a,no,no,noparty,6,2,55to64,
PR,410305133,,English10822,10822,y,hco_thankyou.php,,05/03/2014,12:08:46,12:19:15,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,214,12345,8,6,9,5,6,9,6,7,8,1,7,5,7,7,9,10,7,10,4,6,4,3,3,4,9,7,9,2,1,9,,,,,,,,,,,none,1,,,,1,1,,,,,,,,,,,,1,,,1to2month,5,,5,,2,,5,,5,,3,,2,,5,,5,,5,,male,HS,morethan20,R2H,yes,no,dontknow,4,2,45to54,no thank you
BC,410004799,,English10823,10823,y,hco_thankyou.php,,05/03/2014,12:26:48,12:39:56,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,215,54321,5,2,5,9,2,9,2,2,1,6,2,6,3,3,5,1,3,1,7,7,9,10,7,6,4,2,5,8,3,9,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,1to2yr,5,,1,,4,,5,,5,,5,,5,,5,,5,,5,,female,HS,morethan20,v5s,no,no,CPC,5,2,65plus,
MR,410063583,,English10824,10824,y,hco_comments.php,,05/03/2014,12:50:41,13:05:05,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,,English,216,12345,9,2,9,4,4,6,1,3,1,10,7,6,3,3,10,7,7,9,6,2,6,5,2,9,2,2,9,8,3,9,,,,,,,,,,,morethan100,,,,,,,,,,yachating,,,,,,,,1,,,atleast1wk,4,,3,,5,,4,,4,,5,,5,,5,,5,,5,,male,somepost,morethan20,B0T,no,no,liberal,1,2,55to64,
MR,410085898,,English10825,10825,y,hco_thankyou.php,,05/03/2014,12:51:09,13:48:10,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,217,54321,6,2,6,2,8,1,4,4,6,5,2,6,9,4,9,10,4,6,8,8,6,3,8,3,1,7,1,7,7,9,,,checked,,,checked,,,checked,,10to29,1,,,,1,1,1,,,,,,,,,,,1,,,atleast1wk,5,,4,,5,,5,,5,,5,,5,,5,,5,,5,,male,bachelors,morethan20,C0A,yes,no,CPC,7,2,55to64,
ON,410287230,,English10826,10826,y,hco_thankyou.php,,05/03/2014,13:01:31,13:07:42,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,218,12345,2,2,9,3,3,5,6,3,8,5,2,9,9,3,9,10,4,10,4,2,5,8,3,9,7,7,9,1,3,5,,,,,checked,,,,,,lessthan5,1,1,,,,,1,,,,,,,,,,,1,,,atleast1wk,5,,3,,3,,4,,5,,4,,4,,5,,5,,5,,male,bachelors,morethan20,K6A,no,no,liberal,5,2,55to64,
ON,410216252,,English10827,10827,y,hco_thankyou.php,,05/03/2014,13:05:48,13:12:10,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,English,219,54321,9,2,9,5,2,9,4,2,6,2,2,9,8,3,9,3,3,5,6,2,6,10,7,6,7,7,9,1,3,5,,,,,,,,,,,10to29,,,,,,,,,1,walking,,,,,,,,1,,,7to11yr,5,,1,,4,,5,,5,,5,,5,,5,,5,,5,,female,college,morethan20,L4P,no,no,noparty,6,2,55to64,
MR,410321173,,English10828,10828,y,hco_thankyou.php,,05/03/2014,13:41:32,13:52:00,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),,English,220,12345,7,7,5,2,8,1,5,2,5,8,3,1,4,2,5,1,3,5,10,7,1,3,3,5,6,3,6,9,3,9,,,,,,,,,,,30to49,,,,,,,,,,just enjoying the view of the ocean,,,,,,,,1,,,atleast1wk,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,male,somepost,morethan20,b4n,no,no,noparty,3,3,55to64,
ON,410114745,,English10829,10829,y,hco_thankyou.php,,05/03/2014,14:11:55,14:15:48,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,221,54321,2,8,2,8,6,9,9,3,2,3,8,10,5,6,9,7,8,5,6,7,2,4,1,5,1,10,3,10,1,7,,,,,,,,,,,10to29,1,1,,,,,,,,,,1,,,,1,,,,,1to2month,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,male,college,11to20,L5N,no,yes,liberal,4,1,25to34,as
ON,410022798,,English10830,10830,y,hco_thankyou.php,,05/03/2014,14:25:20,14:33:48,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; InfoPath.3; MS-RTC LM 8),,English,222,12345,9,3,9,7,7,9,1,3,10,10,7,10,2,8,9,8,8,9,6,7,6,3,3,10,5,5,9,4,5,1,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3month,4,,5,,1,,5,,5,,4,,4,,5,,5,,5,,male,somepost,morethan20,m6r,no,yes,green,5,4,55to64,
MR,410291810,,English10831,10831,y,hco_thankyou.php,,05/03/2014,14:25:34,14:35:22,Mozilla/5.0 (Windows NT 6.1; rv:27.0) Gecko/20100101 Firefox/27.0,,English,223,54321,8,3,9,5,6,9,6,3,8,1,3,5,7,7,9,10,7,10,4,6,5,3,3,5,9,3,9,2,2,9,,,,,,,,,,,none,1,1,,,,,,,,,,,,,,,,1,,,3month,3,,4,,3,,4,,5,,3,,3,,5,,4,,4,,male,HS,morethan20,E4C,no,no,noparty,3,1,65plus,
MR,410304160,,English10832,10832,y,hco_thankyou.php,,05/03/2014,14:32:20,14:41:59,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,English,224,12345,5,2,6,9,7,3,2,9,8,6,3,0,3,5,3,1,10,1,7,8,9,10,10,1,4,4,1,8,8,9,,,,,,,,,,,50to100,1,,,,,,,,,,,,,,,,,1,,,atleast1wk,3,,3,,3,,3,,3,,4,,3,,3,,5,,3,,female,HS,morethan20,b1p,no,no,noresponse,2,1,55to64,
ON,410276555,,English10833,10833,,hco_ocean_health_intro.php,,05/03/2014,14:42:50,,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",,English,225,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,1,,,,1,1,,1,,,,,,,,,,1,,,1to2month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR,410050420,,English10834,10834,y,hco_thankyou.php,,05/03/2014,14:45:17,14:52:24,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,,English,226,12345,6,3,6,2,2,9,4,6,5,5,2,9,9,3,9,10,7,4,8,3,9,3,3,5,1,3,5,7,7,9,,,,,,,,,,,10to29,,,,,,,1,,,,,,,,,,,1,,,1to2month,5,,3,,2,,4,,5,,4,,5,,4,,5,,4,,male,college,morethan20,B5A,no,yes,liberal,5,1,45to54,
ON,410313823,,English10835,10835,y,hco_thankyou.php,,05/03/2014,14:46:18,14:55:00,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/7.0.2 Safari/537.74.9",,English,227,54321,2,2,10,3,4,5,6,2,3,5,10,5,9,2,9,10,4,1,4,2,1,8,8,1,1,10,1,7,4,9,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,7to11yr,4,,1,,5,,4,,4,,4,,3,,3,,5,,5,,male,college,morethan20,P0T,no,no,noresponse,9,1,55to64,
BC,410272790,,English10836,10836,y,hco_thankyou.php,,05/03/2014,14:47:44,14:56:38,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),,English,228,12345,8,3,9,9,3,9,10,10,7,5,10,9,4,4,5,6,3,6,7,4,9,1,3,1,3,3,5,2,10,9,,,,,,,,,checked,checked,30to49,,,,,1,,,,1,sitting at beach,,,,,,,,1,,,atleast1wk,5,,5,,2,,3,,5,,5,,5,,5,,5,,3,,male,HS,morethan20,V0R,yes,no,liberal,3,2,65plus,
