sample,subsid,pid,name,id,completed,user_last_section,ip,date,time_in,time_out,user_browser,user_setid_dce1,user_language,user_combo,IMP_Order,DCE_pg1,DCE_least1,DCE_most1,DCE_pg2,DCE_least2,DCE_most2,DCE_pg3,DCE_least3,DCE_most3,DCE_pg4,DCE_least4,DCE_most4,DCE_pg5,DCE_least5,DCE_most5,DCE_pg6,DCE_least6,DCE_most6,DCE_pg7,DCE_least7,DCE_most7,DCE_pg8,DCE_least8,DCE_most8,DCE_pg9,DCE_least9,DCE_most9,DCE_pg10,DCE_least10,DCE_most10,DCEclick_1,DCEclick_2,DCEclick_3,DCEclick_4,DCEclick_5,DCEclick_6,DCEclick_7,DCEclick_8,DCEclick_9,DCEclick_10,ocean_days,rec_swim,rec_boat,rec_surf,rec_scuba,rec_powerboat,rec_recfish,rec_sightsee,rec_none,rec_other,rec_specify,jobs_comfish,jobs_aquaculture,jobs_firstnations,jobs_tourism,jobs_transport,jobs_port,jobs_govt,jobs_none,jobs_other,jobs_specify,seafood_eat,foodprovision_general,foodprovision_xx,aboriginalneeds_general,aboriginalneeds_xx,nonfood_general,nonfood_xx,carbonstorage_general,carbonstorage_xx,coastalprotection_general,coastalprotection_xx,coastallivelihood_general,coastallivelihood_xx,tourismrec_general,tourismrec_xx,icons_general,icons_xx,cleanwater_general,cleanwater_xx,biodiversity_general,biodiversity_xx,demoone_gender,demoone_education,demotwo_livedCanada,demotwo_fsa,envr_org,envr_protest,political_party,demothree_income,demothree_householdsize,demothree_age,comments
QC,410033988,,FRENCH10649,10649,y,hco_thankyou.php,,17/03/2014,20:52:57,20:59:17,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:27.0) Gecko/20100101 Firefox/27.0,11,FRENCH,1097,54321,8,3,9,3,3,10,7,7,9,9,2,9,6,2,6,5,2,9,2,2,9,1,3,1,4,2,6,10,7,10,,,,,,,,,,,10to29,1,1,,1,1,,1,,,,,,,,1,,,,,,atleast1wk,4,,1,,2,,4,,4,,4,,2,,5,,5,,5,,male,college,morethan20,g1s,no,no,liberal,8,2,25to34,
QC,410084437,,FRENCH10650,10650,y,hco_thankyou.php,,17/03/2014,20:55:11,21:01:28,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,FRENCH,1098,12345,3,3,10,9,3,9,1,7,10,4,2,5,6,2,8,10,7,10,7,7,9,5,2,5,8,3,9,2,2,9,,,,,,,,,,,lessthan5,1,,,,,,,,,,,,,,,,,1,,,3month,4,,3,,3,,3,,4,,3,,3,,4,,5,,4,,female,college,morethan20,G0L,no,no,dontknow,9,4,35to44,
QC,410091928,,FRENCH10651,10651,y,hco_thankyou.php,,17/03/2014,20:58:58,21:09:15,"Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53",11,FRENCH,1099,54321,10,7,1,8,3,9,1,3,10,3,3,5,7,7,4,4,1,2,6,3,6,9,3,2,2,2,1,5,6,2,,,,,checked,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,5,,4,,5,,5,,5,,5,,5,,5,,5,,5,,female,college,morethan20,J0y,no,no,noparty,9,2,45to54,
QC,410147498,,FRENCH10652,10652,y,hco_thankyou.php,,17/03/2014,21:15:13,14:02:30,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,FRENCH,1100,12345,10,7,10,4,5,6,5,2,10,7,7,9,8,3,9,9,3,9,3,3,10,6,3,6,2,8,10,1,3,10,,,checked,,,,,,checked,,lessthan5,1,,,,1,,1,,,,,,,,,,,1,,,atleast1wk,5,,4,,3,,5,,5,,5,,5,,5,,5,,5,,female,bachelors,morethan20,H1L,no,no,noresponse,4,1,35to44,
QC,410146499,,FRENCH10653,10653,,hco_cleanwater_biodiversity_importance.php,,17/03/2014,21:18:36,,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),,FRENCH,1101,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,1to2month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC,410152741,,FRENCH10654,10654,,hco_intro.php,,17/03/2014,21:22:03,,"Mozilla/5.0 (Linux; U; Android 4.1.1; fr-ca; GT-P5113 Build/JRO03C) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",,FRENCH,1102,12345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC,410031381,,FRENCH10655,10655,y,hco_thankyou.php,,17/03/2014,21:23:40,21:28:37,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/7.0.2 Safari/537.74.9",11,FRENCH,1103,54321,5,2,9,7,4,9,2,2,9,1,3,1,6,2,8,3,3,8,8,3,9,9,3,9,4,2,6,10,4,6,,,,,,,,,,,none,1,1,,,1,1,,,,,,,,,,,,1,,,7to11yr,4,,3,,4,,4,,4,,4,,4,,5,,5,,4,,male,bachelors,morethan20,J4Z,no,no,liberal,4,1,25to34,Intéressant
QC,410188170,,FRENCH10656,10656,,hco_intro.php,,17/03/2014,21:25:29,,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; MALC; rv:11.0) like Gecko,,FRENCH,1104,12345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC,410156119,,FRENCH10657,10657,,hco_intro.php,,17/03/2014,21:57:10,,"Mozilla/5.0 (Linux; U; Android 4.2.2; fr-ca; SM-T310 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",,FRENCH,1105,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC,410006695,,FRENCH10658,10658,y,hco_thankyou.php,,17/03/2014,21:58:58,22:05:00,Mozilla/5.0 (X11; U; Linux i686; fr; rv:1.9.2.8) Gecko/20100723 Ubuntu/10.04 (lucid) Firefox/3.6.8 BLNGBAR,11,FRENCH,1106,12345,8,3,9,3,3,5,7,7,9,9,7,9,6,7,8,5,6,5,2,2,9,1,3,10,4,6,5,10,7,10,,,,,,,,,,,5to9,1,,,,1,,1,,,,,,,,,,,1,,,3to6yr,5,,5,,3,,4,,5,,5,,3,,5,,5,,5,,female,HS,morethan20,J3N,no,no,noresponse,3,4,20to24,
QC,410157059,,FRENCH10659,10659,y,hco_thankyou.php,,17/03/2014,22:05:04,22:14:20,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,11,FRENCH,1107,54321,3,3,10,9,3,4,1,3,10,4,2,1,6,3,6,10,7,10,7,7,5,5,2,10,8,3,1,2,2,10,,,,,,,,,,,5to9,,,,,,,,1,,,,,,,,,,1,,,3month,5,,4,,2,,5,,4,,4,,4,,5,,4,,3,,female,bachelors,morethan20,J3H,no,no,green,9,4,35to44,
QC,410149787,,FRENCH10660,10660,y,hco_thankyou.php,,17/03/2014,22:37:23,22:45:54,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36",11,FRENCH,1108,12345,10,4,1,8,8,1,1,7,1,3,8,3,7,8,9,4,2,1,6,2,6,9,2,9,2,2,1,5,2,6,,,,,,,,,,,lessthan5,1,1,,,,,,,,,,,,,,,,1,,,atleast1wk,4,,2,,3,,3,,4,,4,,4,,3,,5,,4,,female,bachelors,morethan20,G3K,no,no,CPC,3,1,35to44,
QC,410040652,,FRENCH10661,10661,y,hco_thankyou.php,,17/03/2014,23:17:20,23:30:01,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; AskTbORJ/5.14.1.20007),11,FRENCH,1109,54321,10,1,10,4,1,5,5,6,9,7,7,9,8,3,9,9,7,9,3,3,5,6,3,8,2,1,10,1,3,10,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,1to2month,5,,5,,4,,4,,5,,5,,3,,5,,5,,5,,female,HS,morethan20,J0K,no,no,NDP,2,2,45to54,
QC,410181041,,FRENCH10662,10662,y,hco_thankyou.php,,17/03/2014,23:49:20,0:04:28,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,FRENCH,1110,12345,2,2,10,3,3,10,1,3,10,6,3,6,9,3,9,7,7,9,4,4,1,5,2,10,10,4,1,8,3,1,,,,,,,,,,,5to9,,,,,,,,1,,,,,,,,,,1,,,3month,5,,5,,3,,4,,5,,4,,3,,5,,5,,5,,female,bachelors,morethan20,H2J,no,no,dontknow,4,2,45to54,
QC,410154785,,FRENCH10663,10663,y,hco_thankyou.php,,18/03/2014,0:05:54,0:20:48,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,FRENCH,1111,54321,3,3,10,7,7,9,2,2,9,9,2,9,10,10,4,5,2,9,1,7,10,4,2,5,6,2,8,8,3,9,,,,,,,,,,,5to9,,,,,,,,,1,admiration de la baie de gros morne,,,,,,,,1,,,3month,5,,4,,5,,5,,5,,5,,4,,5,,5,,5,,male,HS,morethan20,j2b,no,yes,Bloc,3,1,35to44,
QC,410152071,,FRENCH10664,10664,y,hco_thankyou.php,,18/03/2014,0:10:05,0:16:19,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0),11,FRENCH,1112,12345,5,2,9,7,7,9,2,2,9,1,7,1,6,2,6,3,4,5,8,3,9,9,7,9,4,2,6,10,7,6,,,,,,,,,,,30to49,1,,,,,,1,,,,,,,,1,,,,,,3month,4,,3,,4,,3,,5,,5,,4,,4,,5,,5,,female,somepost,morethan20,g7x,no,no,noparty,4,3,45to54,
QC,410074560,,FRENCH10665,10665,y,hco_thankyou.php,,18/03/2014,0:20:30,0:31:38,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:27.0) Gecko/20100101 Firefox/27.0,11,FRENCH,1113,54321,2,2,10,3,5,4,9,2,3,1,5,10,4,2,1,5,2,10,6,2,3,10,6,10,7,9,8,8,9,1,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,1to2month,5,,2,,5,,4,,4,,3,,3,,3,,4,,4,,male,graduate,morethan20,g2a,no,no,CPC,6,5,35to44,
QC,410220434,,FRENCH10666,10666,y,hco_thankyou.php,,18/03/2014,0:39:58,0:50:15,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,11,FRENCH,1114,12345,4,2,1,5,2,9,7,7,9,3,3,4,6,2,6,1,7,1,8,8,1,10,7,1,9,2,9,2,2,1,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,1to2month,5,,2,,3,,5,,5,,5,,4,,4,,5,,4,,female,bachelors,morethan20,J0N,no,no,dontknow,5,4,35to44,
QC,410031868,,FRENCH10667,10667,,hco_intro.php,,18/03/2014,0:48:33,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",,FRENCH,1115,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC,410021622,,FRENCH10668,10668,y,hco_thankyou.php,,18/03/2014,1:19:41,1:35:17,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,FRENCH,1116,12345,3,3,10,9,2,9,1,3,10,4,2,5,6,2,8,10,7,10,8,3,8,7,7,5,5,2,10,2,2,10,,,,,,,,,,,5to9,1,,,,1,1,1,,,,,,,,,,,1,,,1to2month,5,,2,,2,,3,,5,,4,,4,,4,,5,,4,,female,college,morethan20,J0B,no,no,noparty,4,2,25to34,
QC,410026328,,FRENCH10669,10669,,hco_employment.php,,18/03/2014,2:01:36,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",,FRENCH,1117,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC,410176746,,FRENCH10670,10670,y,hco_thankyou.php,,18/03/2014,2:28:08,2:35:00,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,11,FRENCH,1118,12345,10,4,1,8,3,9,3,3,10,1,3,1,9,3,9,2,2,1,7,8,9,6,3,6,5,2,9,4,2,1,,,,,,,,,,,10to29,1,,,1,1,,,,,,,,,,,,,1,,,3month,3,,3,,3,,3,,,,3,,3,,3,,4,,3,,male,graduate,morethan20,j8t,no,no,dontknow,9,1,45to54,
QC,410157978,,FRENCH10671,10671,y,hco_thankyou.php,,18/03/2014,3:16:54,3:24:03,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),11,FRENCH,1119,54321,3,5,10,4,2,1,1,3,1,10,7,1,7,5,9,2,2,9,9,2,4,6,2,8,8,3,1,5,2,10,,,,,,,,,,,morethan100,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,4,,2,,4,,5,,3,,3,,3,,5,,5,,5,,female,HS,morethan20,J9Z,dontknow,yes,Bloc,9,1,25to34,Le gouvernement Harper doit partir et ce résoudre à écouter les écologiste et membre du Green Peace et laisser l`arctique tranquille et se réveiller sur le plan du réchauffement climatique et prendre des mesure pour préserver plus notre nature que ce qu`il fait!!!!!!
QC,410217207,,FRENCH10672,10672,,hco_importanceranking_sample_all.php,,18/03/2014,3:44:43,,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),10,FRENCH,1120,12345,9,2,9,7,7,9,3,4,10,2,2,9,8,3,9,4,2,1,1,3,1,5,2,9,6,2,8,,,,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3to6yr,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,,,,,,,,,,,
QC,410020146,,FRENCH10673,10673,,hco_intro.php,,18/03/2014,6:12:50,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36",,FRENCH,1121,54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QC,410087536,,FRENCH10674,10674,y,hco_thankyou.php,,18/03/2014,9:22:09,9:31:15,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Win64; x64; Trident/4.0; GTB7.5; .NET CLR 2.0.50727; SLCC2; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0E; .NET4.0C; Tablet PC 2.0),11,FRENCH,1122,12345,2,2,10,8,8,6,7,8,4,5,2,6,6,2,6,1,3,1,9,7,9,10,7,4,4,2,4,3,8,5,,,,,,,,,,,none,,,,,,,,1,,,,,,,1,,,,,,3month,5,,3,,4,,5,,4,,4,,,,4,,5,,4,,female,college,morethan20,g2b,no,no,dontknow,9,2,45to54,
QC,410016537,,FRENCH10675,10675,y,hco_thankyou.php,,18/03/2014,10:12:43,10:23:04,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,11,FRENCH,1123,54321,4,2,6,3,3,10,5,2,9,8,3,9,9,2,9,6,2,6,1,3,1,2,2,9,7,7,9,10,7,1,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,1to2month,4,,3,,3,,4,,5,,3,,4,,4,,5,,5,,male,college,morethan20,J8R,no,no,NDP,5,4,35to44,
QC,410155730,,FRENCH10676,10676,y,hco_thankyou.php,,18/03/2014,12:06:34,12:19:40,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,11,FRENCH,1124,12345,10,6,10,1,3,10,8,6,9,7,7,9,4,6,4,9,3,9,6,6,2,5,6,10,2,1,10,3,3,4,,,,,,,,,,,lessthan5,1,1,,,1,,1,,,,,,,,,,,1,,,3month,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,male,college,morethan20,J7J,no,no,NDP,5,5,35to44,Plusieurs formulation des questions n'étaient pas claires. La traduction des textes en est peut être la cause?
QC,410204696,,FRENCH10677,10677,y,hco_thankyou.php,,18/03/2014,12:13:18,12:18:30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",11,FRENCH,1125,54321,1,3,10,10,7,10,2,1,9,4,1,6,9,3,9,6,3,6,5,2,9,8,3,9,7,7,9,3,3,10,,,,,,,,,,,10to29,1,1,,1,1,,1,,,,,,,1,,,,,,,1to2month,5,,5,,3,,5,,5,,5,,4,,5,,5,,5,,female,bachelors,morethan20,j9j,no,yes,dontknow,6,4,25to34,"Le milieu marin est d'une extrême importance tant pour l'économie locale que pour la santé des gens qui vivent près de là. Il faut protéger cet environnement en créant davantage de milieu de protection tel le Parc marin du Saguenay St-Laurent, en contrôlant davantage la pêcherie de même que la chasse de certains animaux (baleines) de même qu'en limitant la pollution qui y est déversée. Il s'agit ici d'agir selon les responsabilités qui nous incombent pour préserver ce milieu."
QC,410037728,,FRENCH10678,10678,y,hco_thankyou.php,,18/03/2014,12:46:57,12:56:03,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,FRENCH,1126,12345,1,7,1,9,7,9,3,3,5,2,8,9,7,7,9,6,7,6,8,3,9,10,7,6,5,5,9,4,5,1,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,5,,4,,5,,5,,5,,5,,3,,5,,5,,5,,male,somepost,morethan20,h7p,no,no,dontknow,9,2,45to54,
QC,410147045,,FRENCH10679,10679,y,hco_thankyou.php,,18/03/2014,12:50:05,13:19:25,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",11,FRENCH,1127,54321,6,7,3,7,7,9,4,2,1,3,8,4,10,7,1,2,2,9,5,2,9,1,7,1,8,8,9,9,2,9,,,,,,,,,,,10to29,,,,,,,,1,,,,,,,,,,1,,,atleast1wk,5,,5,,5,,5,,5,,5,,5,,5,,5,,5,,female,,morethan20,G1E,no,no,Bloc,4,2,55to64,
QC,410209894,,FRENCH10680,10680,y,hco_thankyou.php,,18/03/2014,13:16:41,13:26:29,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET CLR 1.1.4322; .NET4.0E; InfoPath.2; MS-RTC LM 8),11,FRENCH,1128,12345,5,2,10,6,3,8,8,3,9,10,1,10,4,2,5,7,7,4,2,2,10,1,3,10,3,3,10,9,2,9,,,,,,,,,,,10to29,1,,,,,,,,,,,,,,,,,1,,,atleast1wk,4,,4,,2,,4,,3,,4,,3,,4,,4,,4,,female,college,morethan20,j7v,no,no,noresponse,4,1,45to54,
QC,410092849,,FRENCH10681,10681,y,hco_thankyou.php,,18/03/2014,13:25:13,13:32:21,Mozilla/5.0 (Windows NT 5.1; rv:27.0) Gecko/20100101 Firefox/27.0,11,FRENCH,1129,54321,4,2,1,6,2,7,5,2,9,9,2,9,8,3,9,3,3,10,7,8,9,2,2,9,10,6,7,1,3,1,,,,,,,,,,,none,,,,,,,,1,,,,,,,,,,1,,,3to6yr,5,,3,,4,,4,,3,,4,,5,,3,,4,,4,,female,HS,morethan20,G6P,no,no,dontknow,5,4,45to54,
QC,410147338,,FRENCH10682,10682,y,hco_thankyou.php,,18/03/2014,13:33:01,13:38:10,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; OfficeLiveConnector.1.3; OfficeLivePatch.0.0; InfoPath.1; .NET4.0C),11,FRENCH,1130,12345,6,2,6,5,2,9,10,4,1,1,3,1,7,5,9,2,2,9,4,2,1,8,8,9,9,2,9,3,3,10,,,,,,,,,,,5to9,1,,,1,,,,,,,,,,,,,,1,,,1to2month,4,,1,,4,,4,,4,,4,,4,,4,,5,,4,,male,graduate,morethan20,J6E,no,no,Bloc,6,2,45to54,
