id,name,pbw_cs,pbw_choice,pbw_choicenumeric,sweight,seq,task
99912201,English12201,8,CleanWaters,9,1,1,7
99912201,English12201,8,NonFoodProducts,3,-1,2,7
99912201,English12201,9,CleanWaters,9,1,1,8
99912201,English12201,9,AboriginalNeeds,2,-1,2,8
99912201,English12201,4,CoastalProtection,5,1,1,9
99912201,English12201,4,AboriginalNeeds,2,-1,2,9
99912201,English12201,2,CleanWaters,9,1,1,10
99912201,English12201,2,AboriginalNeeds,2,-1,2,10
99912202,English12202,10,CoastalLivelihoods,6,1,1,1
99912202,English12202,10,CarbonStorage,4,-1,2,1
99912202,English12202,7,CleanWaters,9,1,1,2
99912202,English12202,7,CarbonStorage,4,-1,2,2
99912202,English12202,4,CoastalLivelihoods,6,1,1,3
99912202,English12202,4,AboriginalNeeds,2,-1,2,3
99912202,English12202,8,CleanWaters,9,1,1,4
99912202,English12202,8,NonFoodProducts,3,-1,2,4
99912202,English12202,3,CoastalProtection,5,1,1,5
99912202,English12202,3,NonFoodProducts,3,-1,2,5
99912202,English12202,6,CoastalLivelihoods,6,1,1,6
99912202,English12202,6,NonFoodProducts,3,-1,2,6
99912202,English12202,1,CoastalProtection,5,1,1,7
99912202,English12202,1,NonFoodProducts,3,-1,2,7
99912202,English12202,5,CleanWaters,9,1,1,8
99912202,English12202,5,AboriginalNeeds,2,-1,2,8
99912202,English12202,9,CleanWaters,9,1,1,9
99912202,English12202,9,NonFoodProducts,3,-1,2,9
99912202,English12202,2,CleanWaters,9,1,1,10
99912202,English12202,2,AboriginalNeeds,2,-1,2,10
99912203,English12203,10,Biodiversity,10,1,1,1
99912203,English12203,10,Foodprovision,1,-1,2,1
99912203,English12203,6,CoastalLivelihoods,6,1,1,2
99912203,English12203,6,AboriginalNeeds,2,-1,2,2
99912203,English12203,5,CoastalProtection,5,1,1,3
99912203,English12203,5,AboriginalNeeds,2,-1,2,3
99912203,English12203,3,Biodiversity,10,1,1,4
99912203,English12203,3,NonFoodProducts,3,-1,2,4
99912203,English12203,9,CleanWaters,9,1,1,5
99912203,English12203,9,AboriginalNeeds,2,-1,2,5
99912203,English12203,4,CoastalLivelihoods,6,1,1,6
99912203,English12203,4,AboriginalNeeds,2,-1,2,6
99912203,English12203,7,CoastalProtection,5,1,1,7
99912203,English12203,7,TourismandRecreation,7,-1,2,7
99912203,English12203,1,Biodiversity,10,1,1,8
99912203,English12203,1,Foodprovision,1,-1,2,8
99912203,English12203,8,CleanWaters,9,1,1,9
99912203,English12203,8,NonFoodProducts,3,-1,2,9
99912203,English12203,2,Biodiversity,10,1,1,10
99912203,English12203,2,AboriginalNeeds,2,-1,2,10
99912205,English12205,3,Biodiversity,10,1,1,1
99912205,English12205,3,CarbonStorage,4,-1,2,1
99912205,English12205,9,NonFoodProducts,3,1,1,2
99912205,English12205,9,CarbonStorage,4,-1,2,2
99912205,English12205,10,Foodprovision,1,1,1,3
99912205,English12205,10,CarbonStorage,4,-1,2,3
99912205,English12205,4,Foodprovision,1,1,1,4
99912205,English12205,4,CarbonStorage,4,-1,2,4
99912205,English12205,6,CoastalLivelihoods,6,1,1,5
99912205,English12205,6,AboriginalNeeds,2,-1,2,5
99912205,English12205,8,Foodprovision,1,1,1,6
99912205,English12205,8,CleanWaters,9,-1,2,6
99912205,English12205,7,TourismandRecreation,7,1,1,7
99912205,English12205,7,CarbonStorage,4,-1,2,7
99912205,English12205,5,CoastalLivelihoods,6,1,1,8
99912205,English12205,5,AboriginalNeeds,2,-1,2,8
99912205,English12205,2,Foodprovision,1,1,1,9
99912205,English12205,2,AboriginalNeeds,2,-1,2,9
99912205,English12205,1,Foodprovision,1,1,1,10
99912205,English12205,1,CoastalProtection,5,-1,2,10
99912207,English12207,9,CleanWaters,9,1,1,1
99912207,English12207,9,TourismandRecreation,7,-1,2,1
99912207,English12207,6,IconicPlacesandSpecies,8,1,1,2
99912207,English12207,6,TourismandRecreation,7,-1,2,2
99912207,English12207,7,CleanWaters,9,1,1,3
99912207,English12207,7,TourismandRecreation,7,-1,2,3
99912207,English12207,2,CleanWaters,9,1,1,4
99912207,English12207,2,AboriginalNeeds,2,-1,2,4
99912207,English12207,8,CleanWaters,9,1,1,5
99912207,English12207,8,NonFoodProducts,3,-1,2,5
99912207,English12207,1,Foodprovision,1,1,1,6
99912207,English12207,1,TourismandRecreation,7,-1,2,6
99912207,English12207,5,CleanWaters,9,1,1,7
99912207,English12207,5,AboriginalNeeds,2,-1,2,7
99912207,English12207,4,CoastalProtection,5,1,1,8
99912207,English12207,4,AboriginalNeeds,2,-1,2,8
99912207,English12207,10,Biodiversity,10,1,1,9
99912207,English12207,10,TourismandRecreation,7,-1,2,9
99912207,English12207,3,Biodiversity,10,1,1,10
99912207,English12207,3,NonFoodProducts,3,-1,2,10
99912208,English12208,7,IconicPlacesandSpecies,8,1,1,1
99912208,English12208,7,TourismandRecreation,7,-1,2,1
99912208,English12208,9,TourismandRecreation,7,1,1,2
99912208,English12208,9,AboriginalNeeds,2,-1,2,2
99912208,English12208,1,Foodprovision,1,1,1,3
99912208,English12208,1,Biodiversity,10,-1,2,3
99912208,English12208,10,Foodprovision,1,1,1,4
99912208,English12208,10,Biodiversity,10,-1,2,4
99912208,English12208,6,IconicPlacesandSpecies,8,1,1,5
99912208,English12208,6,AboriginalNeeds,2,-1,2,5
99912208,English12208,2,Foodprovision,1,1,1,6
99912208,English12208,2,AboriginalNeeds,2,-1,2,6
99912208,English12208,3,IconicPlacesandSpecies,8,1,1,7
99912208,English12208,3,Biodiversity,10,-1,2,7
99912208,English12208,4,CoastalLivelihoods,6,1,1,8
99912208,English12208,4,AboriginalNeeds,2,-1,2,8
99912208,English12208,5,CoastalLivelihoods,6,1,1,9
99912208,English12208,5,Biodiversity,10,-1,2,9
99912208,English12208,8,CoastalLivelihoods,6,1,1,10
99912208,English12208,8,IconicPlacesandSpecies,8,-1,2,10
99912209,English12209,1,Foodprovision,1,1,1,1
99912209,English12209,1,TourismandRecreation,7,-1,2,1
99912209,English12209,4,CoastalLivelihoods,6,1,1,2
99912209,English12209,4,CoastalProtection,5,-1,2,2
99912209,English12209,5,CoastalLivelihoods,6,1,1,3
99912209,English12209,5,CoastalProtection,5,-1,2,3
99912209,English12209,3,IconicPlacesandSpecies,8,1,1,4
99912209,English12209,3,NonFoodProducts,3,-1,2,4
99912209,English12209,8,IconicPlacesandSpecies,8,1,1,5
99912209,English12209,8,NonFoodProducts,3,-1,2,5
99912209,English12209,10,Foodprovision,1,1,1,6
99912209,English12209,10,TourismandRecreation,7,-1,2,6
99912209,English12209,7,IconicPlacesandSpecies,8,1,1,7
99912209,English12209,7,TourismandRecreation,7,-1,2,7
99912209,English12209,9,CarbonStorage,4,1,1,8
99912209,English12209,9,NonFoodProducts,3,-1,2,8
99912209,English12209,2,IconicPlacesandSpecies,8,1,1,9
99912209,English12209,2,Biodiversity,10,-1,2,9
99912209,English12209,6,CoastalLivelihoods,6,1,1,10
99912209,English12209,6,TourismandRecreation,7,-1,2,10
99912211,English12211,4,CarbonStorage,4,1,1,1
99912211,English12211,4,Foodprovision,1,-1,2,1
99912211,English12211,7,TourismandRecreation,7,1,1,2
99912211,English12211,7,CleanWaters,9,-1,2,2
99912211,English12211,8,IconicPlacesandSpecies,8,1,1,3
99912211,English12211,8,CleanWaters,9,-1,2,3
99912211,English12211,6,TourismandRecreation,7,1,1,4
99912211,English12211,6,CoastalLivelihoods,6,-1,2,4
99912211,English12211,1,CoastalProtection,5,1,1,5
99912211,English12211,1,TourismandRecreation,7,-1,2,5
99912211,English12211,3,Biodiversity,10,1,1,6
99912211,English12211,3,NonFoodProducts,3,-1,2,6
99912211,English12211,10,Foodprovision,1,1,1,7
99912211,English12211,10,TourismandRecreation,7,-1,2,7
99912211,English12211,9,CleanWaters,9,1,1,8
99912211,English12211,9,TourismandRecreation,7,-1,2,8
99912211,English12211,2,CleanWaters,9,1,1,9
99912211,English12211,2,AboriginalNeeds,2,-1,2,9
99912211,English12211,5,CleanWaters,9,1,1,10
99912211,English12211,5,AboriginalNeeds,2,-1,2,10
99912212,English12212,3,IconicPlacesandSpecies,8,1,1,1
99912212,English12212,3,Biodiversity,10,-1,2,1
99912212,English12212,9,CleanWaters,9,1,1,2
99912212,English12212,9,AboriginalNeeds,2,-1,2,2
99912212,English12212,8,CoastalLivelihoods,6,1,1,3
99912212,English12212,8,Foodprovision,1,-1,2,3
99912212,English12212,6,CoastalLivelihoods,6,1,1,4
99912212,English12212,6,AboriginalNeeds,2,-1,2,4
99912212,English12212,7,CleanWaters,9,1,1,5
99912212,English12212,7,IconicPlacesandSpecies,8,-1,2,5
99912212,English12212,2,CleanWaters,9,1,1,6
99912212,English12212,2,AboriginalNeeds,2,-1,2,6
99912212,English12212,10,Biodiversity,10,1,1,7
99912212,English12212,10,TourismandRecreation,7,-1,2,7
99912212,English12212,1,Biodiversity,10,1,1,8
99912212,English12212,1,TourismandRecreation,7,-1,2,8
99912212,English12212,5,CleanWaters,9,1,1,9
99912212,English12212,5,AboriginalNeeds,2,-1,2,9
99912212,English12212,4,CoastalLivelihoods,6,1,1,10
99912212,English12212,4,AboriginalNeeds,2,-1,2,10
99912215,English12215,2,AboriginalNeeds,2,1,1,1
99912215,English12215,2,Biodiversity,10,-1,2,1
99912215,English12215,1,Foodprovision,1,1,1,2
99912215,English12215,1,TourismandRecreation,7,-1,2,2
99912215,English12215,3,CoastalProtection,5,1,1,3
99912215,English12215,3,CarbonStorage,4,-1,2,3
99912215,English12215,5,AboriginalNeeds,2,1,1,4
99912215,English12215,5,Biodiversity,10,-1,2,4
99912215,English12215,9,AboriginalNeeds,2,1,1,5
99912215,English12215,9,CarbonStorage,4,-1,2,5
99912215,English12215,7,CleanWaters,9,1,1,6
99912215,English12215,7,CarbonStorage,4,-1,2,6
99912215,English12215,6,AboriginalNeeds,2,1,1,7
99912215,English12215,6,NonFoodProducts,3,-1,2,7
99912215,English12215,8,Foodprovision,1,1,1,8
99912215,English12215,8,CleanWaters,9,-1,2,8
99912215,English12215,4,AboriginalNeeds,2,1,1,9
99912215,English12215,4,CarbonStorage,4,-1,2,9
99912215,English12215,10,Foodprovision,1,1,1,10
99912215,English12215,10,CarbonStorage,4,-1,2,10
99912216,English12216,4,CoastalProtection,5,1,1,1
99912216,English12216,4,AboriginalNeeds,2,-1,2,1
99912216,English12216,3,CoastalProtection,5,1,1,2
99912216,English12216,3,NonFoodProducts,3,-1,2,2
99912216,English12216,8,CleanWaters,9,1,1,3
99912216,English12216,8,NonFoodProducts,3,-1,2,3
99912216,English12216,2,CleanWaters,9,1,1,4
99912216,English12216,2,AboriginalNeeds,2,-1,2,4
99912216,English12216,7,CleanWaters,9,1,1,5
99912216,English12216,7,TourismandRecreation,7,-1,2,5
99912216,English12216,9,CleanWaters,9,1,1,6
99912216,English12216,9,TourismandRecreation,7,-1,2,6
99912216,English12216,10,CoastalLivelihoods,6,1,1,7
99912216,English12216,10,TourismandRecreation,7,-1,2,7
99912216,English12216,1,CoastalProtection,5,1,1,8
99912216,English12216,1,NonFoodProducts,3,-1,2,8
99912216,English12216,6,CoastalLivelihoods,6,1,1,9
99912216,English12216,6,NonFoodProducts,3,-1,2,9
99912216,English12216,5,CleanWaters,9,1,1,10
99912216,English12216,5,AboriginalNeeds,2,-1,2,10
99912217,English12217,4,CoastalProtection,5,1,1,1
99912217,English12217,4,AboriginalNeeds,2,-1,2,1
99912217,English12217,5,CleanWaters,9,1,1,2
99912217,English12217,5,AboriginalNeeds,2,-1,2,2
99912217,English12217,2,CleanWaters,9,1,1,3
99912217,English12217,2,AboriginalNeeds,2,-1,2,3
99912217,English12217,1,CoastalProtection,5,1,1,4
99912217,English12217,1,NonFoodProducts,3,-1,2,4
99912217,English12217,8,CleanWaters,9,1,1,5
99912217,English12217,8,NonFoodProducts,3,-1,2,5
99912217,English12217,3,CoastalProtection,5,1,1,6
99912217,English12217,3,NonFoodProducts,3,-1,2,6
99912217,English12217,10,Biodiversity,10,1,1,7
99912217,English12217,10,CoastalLivelihoods,6,-1,2,7
99912217,English12217,7,CleanWaters,9,1,1,8
99912217,English12217,7,IconicPlacesandSpecies,8,-1,2,8
99912217,English12217,9,CleanWaters,9,1,1,9
99912217,English12217,9,NonFoodProducts,3,-1,2,9
99912217,English12217,6,TourismandRecreation,7,1,1,10
99912217,English12217,6,AboriginalNeeds,2,-1,2,10
99912219,English12219,4,CoastalProtection,5,1,1,1
99912219,English12219,4,AboriginalNeeds,2,-1,2,1
99912219,English12219,7,CoastalProtection,5,1,1,2
99912219,English12219,7,TourismandRecreation,7,-1,2,2
99912219,English12219,8,CleanWaters,9,1,1,3
99912219,English12219,8,NonFoodProducts,3,-1,2,3
99912219,English12219,6,IconicPlacesandSpecies,8,1,1,4
99912219,English12219,6,AboriginalNeeds,2,-1,2,4
99912219,English12219,1,CoastalProtection,5,1,1,5
99912219,English12219,1,TourismandRecreation,7,-1,2,5
99912219,English12219,3,CoastalProtection,5,1,1,6
99912219,English12219,3,NonFoodProducts,3,-1,2,6
99912219,English12219,10,Biodiversity,10,1,1,7
99912219,English12219,10,TourismandRecreation,7,-1,2,7
99912219,English12219,9,CarbonStorage,4,1,1,8
99912219,English12219,9,AboriginalNeeds,2,-1,2,8
99912219,English12219,2,Biodiversity,10,1,1,9
99912219,English12219,2,AboriginalNeeds,2,-1,2,9
99912219,English12219,5,CoastalProtection,5,1,1,10
99912219,English12219,5,AboriginalNeeds,2,-1,2,10
99912221,English12221,5,CoastalProtection,5,1,1,1
99912221,English12221,5,AboriginalNeeds,2,-1,2,1
99912221,English12221,4,Foodprovision,1,1,1,2
99912221,English12221,4,AboriginalNeeds,2,-1,2,2
99912221,English12221,6,CoastalLivelihoods,6,1,1,3
99912221,English12221,6,TourismandRecreation,7,-1,2,3
99912221,English12221,9,CleanWaters,9,1,1,4
99912221,English12221,9,TourismandRecreation,7,-1,2,4
99912221,English12221,10,Foodprovision,1,1,1,5
99912221,English12221,10,TourismandRecreation,7,-1,2,5
99912221,English12221,7,CoastalProtection,5,1,1,6
99912221,English12221,7,TourismandRecreation,7,-1,2,6
99912221,English12221,2,Foodprovision,1,1,1,7
99912221,English12221,2,AboriginalNeeds,2,-1,2,7
99912221,English12221,3,CoastalProtection,5,1,1,8
99912221,English12221,3,NonFoodProducts,3,-1,2,8
99912221,English12221,8,Foodprovision,1,1,1,9
99912221,English12221,8,NonFoodProducts,3,-1,2,9
99912221,English12221,1,Foodprovision,1,1,1,10
99912221,English12221,1,TourismandRecreation,7,-1,2,10
99912224,English12224,4,Foodprovision,1,1,1,1
99912224,English12224,4,CoastalProtection,5,-1,2,1
99912224,English12224,3,IconicPlacesandSpecies,8,1,1,2
99912224,English12224,3,CoastalProtection,5,-1,2,2
99912224,English12224,8,CleanWaters,9,1,1,3
99912224,English12224,8,NonFoodProducts,3,-1,2,3
99912224,English12224,2,CleanWaters,9,1,1,4
99912224,English12224,2,AboriginalNeeds,2,-1,2,4
99912224,English12224,7,CleanWaters,9,1,1,5
99912224,English12224,7,CoastalProtection,5,-1,2,5
99912224,English12224,9,CleanWaters,9,1,1,6
99912224,English12224,9,AboriginalNeeds,2,-1,2,6
99912224,English12224,10,Foodprovision,1,1,1,7
99912224,English12224,10,TourismandRecreation,7,-1,2,7
99912224,English12224,1,Foodprovision,1,1,1,8
99912224,English12224,1,NonFoodProducts,3,-1,2,8
99912224,English12224,6,IconicPlacesandSpecies,8,1,1,9
99912224,English12224,6,AboriginalNeeds,2,-1,2,9
99912224,English12224,5,CleanWaters,9,1,1,10
99912224,English12224,5,CoastalProtection,5,-1,2,10
99912225,English12225,4,CoastalProtection,5,1,1,1
99912225,English12225,4,Foodprovision,1,-1,2,1
99912225,English12225,5,CleanWaters,9,1,1,2
99912225,English12225,5,CoastalLivelihoods,6,-1,2,2
99912225,English12225,2,CleanWaters,9,1,1,3
99912225,English12225,2,Foodprovision,1,-1,2,3
99912225,English12225,1,CoastalProtection,5,1,1,4
99912225,English12225,1,NonFoodProducts,3,-1,2,4
99912225,English12225,8,CleanWaters,9,1,1,5
99912225,English12225,8,CoastalLivelihoods,6,-1,2,5
99912225,English12225,3,CoastalProtection,5,1,1,6
99912225,English12225,3,NonFoodProducts,3,-1,2,6
99912225,English12225,10,Biodiversity,10,1,1,7
99912225,English12225,10,TourismandRecreation,7,-1,2,7
99912225,English12225,7,CoastalProtection,5,1,1,8
99912225,English12225,7,TourismandRecreation,7,-1,2,8
99912225,English12225,9,CleanWaters,9,1,1,9
99912225,English12225,9,NonFoodProducts,3,-1,2,9
99912225,English12225,6,IconicPlacesandSpecies,8,1,1,10
99912225,English12225,6,NonFoodProducts,3,-1,2,10
99912228,English12228,8,CleanWaters,9,1,1,1
99912228,English12228,8,NonFoodProducts,3,-1,2,1
99912228,English12228,3,CarbonStorage,4,1,1,2
99912228,English12228,3,NonFoodProducts,3,-1,2,2
99912228,English12228,1,Biodiversity,10,1,1,3
99912228,English12228,1,TourismandRecreation,7,-1,2,3
99912228,English12228,9,CleanWaters,9,1,1,4
99912228,English12228,9,TourismandRecreation,7,-1,2,4
99912228,English12228,10,Biodiversity,10,1,1,5
99912228,English12228,10,TourismandRecreation,7,-1,2,5
99912228,English12228,4,CarbonStorage,4,1,1,6
99912228,English12228,4,AboriginalNeeds,2,-1,2,6
99912228,English12228,6,IconicPlacesandSpecies,8,1,1,7
99912228,English12228,6,TourismandRecreation,7,-1,2,7
99912228,English12228,2,CleanWaters,9,1,1,8
99912228,English12228,2,AboriginalNeeds,2,-1,2,8
99912228,English12228,5,CleanWaters,9,1,1,9
99912228,English12228,5,CoastalLivelihoods,6,-1,2,9
99912228,English12228,7,CleanWaters,9,1,1,10
99912228,English12228,7,TourismandRecreation,7,-1,2,10
99912229,English12229,3,CoastalProtection,5,1,1,1
99912229,English12229,3,CarbonStorage,4,-1,2,1
99912229,English12229,8,CleanWaters,9,1,1,2
99912229,English12229,8,IconicPlacesandSpecies,8,-1,2,2
99912229,English12229,2,CleanWaters,9,1,1,3
99912229,English12229,2,AboriginalNeeds,2,-1,2,3
99912229,English12229,4,Foodprovision,1,1,1,4
99912229,English12229,4,AboriginalNeeds,2,-1,2,4
99912229,English12229,1,Foodprovision,1,1,1,5
99912229,English12229,1,TourismandRecreation,7,-1,2,5
99912229,English12229,10,Foodprovision,1,1,1,6
99912229,English12229,10,TourismandRecreation,7,-1,2,6
99912229,English12229,7,CleanWaters,9,1,1,7
99912229,English12229,7,IconicPlacesandSpecies,8,-1,2,7
99912229,English12229,6,CoastalLivelihoods,6,1,1,8
99912229,English12229,6,AboriginalNeeds,2,-1,2,8
99912229,English12229,9,CleanWaters,9,1,1,9
99912229,English12229,9,AboriginalNeeds,2,-1,2,9
99912229,English12229,5,CleanWaters,9,1,1,10
99912229,English12229,5,AboriginalNeeds,2,-1,2,10
99912230,English12230,8,Foodprovision,1,1,1,1
99912230,English12230,8,NonFoodProducts,3,-1,2,1
99912230,English12230,4,AboriginalNeeds,2,1,1,2
99912230,English12230,4,CarbonStorage,4,-1,2,2
99912230,English12230,6,AboriginalNeeds,2,1,1,3
99912230,English12230,6,TourismandRecreation,7,-1,2,3
99912230,English12230,9,AboriginalNeeds,2,1,1,4
99912230,English12230,9,NonFoodProducts,3,-1,2,4
99912230,English12230,1,Foodprovision,1,1,1,5
99912230,English12230,1,TourismandRecreation,7,-1,2,5
99912230,English12230,5,AboriginalNeeds,2,1,1,6
99912230,English12230,5,Biodiversity,10,-1,2,6
99912230,English12230,2,AboriginalNeeds,2,1,1,7
99912230,English12230,2,Biodiversity,10,-1,2,7
99912230,English12230,10,Foodprovision,1,1,1,8
99912230,English12230,10,CarbonStorage,4,-1,2,8
99912230,English12230,3,CoastalProtection,5,1,1,9
99912230,English12230,3,Biodiversity,10,-1,2,9
99912230,English12230,7,CleanWaters,9,1,1,10
99912230,English12230,7,CarbonStorage,4,-1,2,10
99912231,English12231,5,CleanWaters,9,1,1,1
99912231,English12231,5,CoastalProtection,5,-1,2,1
99912231,English12231,3,Biodiversity,10,1,1,2
99912231,English12231,3,IconicPlacesandSpecies,8,-1,2,2
99912231,English12231,6,NonFoodProducts,3,1,1,3
99912231,English12231,6,AboriginalNeeds,2,-1,2,3
99912231,English12231,8,NonFoodProducts,3,1,1,4
99912231,English12231,8,CoastalLivelihoods,6,-1,2,4
99912231,English12231,2,CleanWaters,9,1,1,5
99912231,English12231,2,Foodprovision,1,-1,2,5
99912231,English12231,10,TourismandRecreation,7,1,1,6
99912231,English12231,10,Biodiversity,10,-1,2,6
99912231,English12231,9,AboriginalNeeds,2,1,1,7
99912231,English12231,9,NonFoodProducts,3,-1,2,7
99912231,English12231,1,Foodprovision,1,1,1,8
99912231,English12231,1,CoastalProtection,5,-1,2,8
99912231,English12231,4,CoastalProtection,5,1,1,9
99912231,English12231,4,CarbonStorage,4,-1,2,9
99912231,English12231,7,CarbonStorage,4,1,1,10
99912231,English12231,7,IconicPlacesandSpecies,8,-1,2,10
99912232,English12232,5,Biodiversity,10,1,1,1
99912232,English12232,5,AboriginalNeeds,2,-1,2,1
99912232,English12232,4,CoastalProtection,5,1,1,2
99912232,English12232,4,AboriginalNeeds,2,-1,2,2
99912232,English12232,3,Biodiversity,10,1,1,3
99912232,English12232,3,NonFoodProducts,3,-1,2,3
99912232,English12232,7,IconicPlacesandSpecies,8,1,1,4
99912232,English12232,7,TourismandRecreation,7,-1,2,4
99912232,English12232,6,IconicPlacesandSpecies,8,1,1,5
99912232,English12232,6,AboriginalNeeds,2,-1,2,5
99912232,English12232,10,Biodiversity,10,1,1,6
99912232,English12232,10,TourismandRecreation,7,-1,2,6
99912232,English12232,9,CleanWaters,9,1,1,7
99912232,English12232,9,AboriginalNeeds,2,-1,2,7
99912232,English12232,1,Biodiversity,10,1,1,8
99912232,English12232,1,TourismandRecreation,7,-1,2,8
99912232,English12232,2,CleanWaters,9,1,1,9
99912232,English12232,2,AboriginalNeeds,2,-1,2,9
99912232,English12232,8,IconicPlacesandSpecies,8,1,1,10
99912232,English12232,8,NonFoodProducts,3,-1,2,10
99912233,English12233,1,CoastalProtection,5,1,1,1
99912233,English12233,1,NonFoodProducts,3,-1,2,1
99912233,English12233,5,CleanWaters,9,1,1,2
99912233,English12233,5,AboriginalNeeds,2,-1,2,2
99912233,English12233,9,CleanWaters,9,1,1,3
99912233,English12233,9,TourismandRecreation,7,-1,2,3
99912233,English12233,2,CleanWaters,9,1,1,4
99912233,English12233,2,AboriginalNeeds,2,-1,2,4
99912233,English12233,7,CleanWaters,9,1,1,5
99912233,English12233,7,IconicPlacesandSpecies,8,-1,2,5
99912233,English12233,8,CleanWaters,9,1,1,6
99912233,English12233,8,IconicPlacesandSpecies,8,-1,2,6
99912233,English12233,4,CoastalLivelihoods,6,1,1,7
99912233,English12233,4,AboriginalNeeds,2,-1,2,7
99912233,English12233,3,CoastalProtection,5,1,1,8
99912233,English12233,3,NonFoodProducts,3,-1,2,8
99912233,English12233,6,CoastalLivelihoods,6,1,1,9
99912233,English12233,6,IconicPlacesandSpecies,8,-1,2,9
99912233,English12233,10,CoastalLivelihoods,6,1,1,10
99912233,English12233,10,TourismandRecreation,7,-1,2,10
99912235,English12235,5,CoastalLivelihoods,6,1,1,1
99912235,English12235,5,CleanWaters,9,-1,2,1
99912235,English12235,7,TourismandRecreation,7,1,1,2
99912235,English12235,7,CarbonStorage,4,-1,2,2
99912235,English12235,6,CoastalLivelihoods,6,1,1,3
99912235,English12235,6,AboriginalNeeds,2,-1,2,3
99912235,English12235,10,Foodprovision,1,1,1,4
99912235,English12235,10,CarbonStorage,4,-1,2,4
99912235,English12235,9,CleanWaters,9,1,1,5
99912235,English12235,9,AboriginalNeeds,2,-1,2,5
99912235,English12235,4,CoastalLivelihoods,6,1,1,6
99912235,English12235,4,AboriginalNeeds,2,-1,2,6
99912235,English12235,8,CoastalLivelihoods,6,1,1,7
99912235,English12235,8,NonFoodProducts,3,-1,2,7
99912235,English12235,3,CoastalProtection,5,1,1,8
99912235,English12235,3,CarbonStorage,4,-1,2,8
99912235,English12235,1,TourismandRecreation,7,1,1,9
99912235,English12235,1,NonFoodProducts,3,-1,2,9
99912235,English12235,2,CleanWaters,9,1,1,10
99912235,English12235,2,AboriginalNeeds,2,-1,2,10
99912236,English12236,7,CleanWaters,9,1,1,1
99912236,English12236,7,TourismandRecreation,7,-1,2,1
99912236,English12236,6,IconicPlacesandSpecies,8,1,1,2
99912236,English12236,6,AboriginalNeeds,2,-1,2,2
99912236,English12236,1,Biodiversity,10,1,1,3
99912236,English12236,1,TourismandRecreation,7,-1,2,3
99912236,English12236,2,CleanWaters,9,1,1,4
99912236,English12236,2,AboriginalNeeds,2,-1,2,4
99912236,English12236,8,CleanWaters,9,1,1,5
99912236,English12236,8,CoastalLivelihoods,6,-1,2,5
99912236,English12236,3,Biodiversity,10,1,1,6
99912236,English12236,3,NonFoodProducts,3,-1,2,6
99912236,English12236,4,CarbonStorage,4,1,1,7
99912236,English12236,4,AboriginalNeeds,2,-1,2,7
99912236,English12236,9,CleanWaters,9,1,1,8
99912236,English12236,9,AboriginalNeeds,2,-1,2,8
99912236,English12236,10,Biodiversity,10,1,1,9
99912236,English12236,10,TourismandRecreation,7,-1,2,9
99912236,English12236,5,CleanWaters,9,1,1,10
99912236,English12236,5,AboriginalNeeds,2,-1,2,10
99912237,English12237,7,CoastalProtection,5,1,1,1
99912237,English12237,7,TourismandRecreation,7,-1,2,1
99912237,English12237,8,CleanWaters,9,1,1,2
99912237,English12237,8,NonFoodProducts,3,-1,2,2
99912237,English12237,4,CoastalProtection,5,1,1,3
99912237,English12237,4,AboriginalNeeds,2,-1,2,3
99912237,English12237,6,TourismandRecreation,7,1,1,4
99912237,English12237,6,AboriginalNeeds,2,-1,2,4
99912237,English12237,9,CleanWaters,9,1,1,5
99912237,English12237,9,AboriginalNeeds,2,-1,2,5
99912237,English12237,10,Foodprovision,1,1,1,6
99912237,English12237,10,TourismandRecreation,7,-1,2,6
99912237,English12237,1,CoastalProtection,5,1,1,7
99912237,English12237,1,NonFoodProducts,3,-1,2,7
99912237,English12237,5,CleanWaters,9,1,1,8
99912237,English12237,5,AboriginalNeeds,2,-1,2,8
99912237,English12237,2,Foodprovision,1,1,1,9
99912237,English12237,2,AboriginalNeeds,2,-1,2,9
99912237,English12237,3,CoastalProtection,5,1,1,10
99912237,English12237,3,NonFoodProducts,3,-1,2,10
99912238,English12238,9,CleanWaters,9,1,1,1
99912238,English12238,9,AboriginalNeeds,2,-1,2,1
99912238,English12238,10,Foodprovision,1,1,1,2
99912238,English12238,10,TourismandRecreation,7,-1,2,2
99912238,English12238,2,CleanWaters,9,1,1,3
99912238,English12238,2,AboriginalNeeds,2,-1,2,3
99912238,English12238,8,CleanWaters,9,1,1,4
99912238,English12238,8,NonFoodProducts,3,-1,2,4
99912238,English12238,1,Foodprovision,1,1,1,5
99912238,English12238,1,NonFoodProducts,3,-1,2,5
99912238,English12238,6,CoastalLivelihoods,6,1,1,6
99912238,English12238,6,AboriginalNeeds,2,-1,2,6
99912238,English12238,3,CoastalProtection,5,1,1,7
99912238,English12238,3,NonFoodProducts,3,-1,2,7
99912238,English12238,5,CleanWaters,9,1,1,8
99912238,English12238,5,AboriginalNeeds,2,-1,2,8
99912238,English12238,4,Foodprovision,1,1,1,9
99912238,English12238,4,AboriginalNeeds,2,-1,2,9
99912238,English12238,7,CleanWaters,9,1,1,10
99912238,English12238,7,TourismandRecreation,7,-1,2,10
99912240,English12240,8,CleanWaters,9,1,1,1
99912240,English12240,8,NonFoodProducts,3,-1,2,1
99912240,English12240,4,CoastalProtection,5,1,1,2
99912240,English12240,4,AboriginalNeeds,2,-1,2,2
