"","ID","Set","Choice","FoodProvision","AboriginalNeeds","NaturalProducts","CarbonStorage","CoastalProtection","CoastalLivelihoods","TourismRecreation","IconicPlacesSPecies","CleanWaters","Biodiversity"
"49209",493,9842,0,0,0,0,0,0,0,0,-1,0,0
"49210",493,9842,0,0,0,0,0,0,0,0,0,-1,0
"49211",493,9843,0,0,1,0,0,0,0,0,0,0,0
"49212",493,9843,0,0,0,0,0,1,0,0,0,0,0
"49213",493,9843,0,0,0,0,0,0,1,0,0,0,0
"49214",493,9843,1,0,0,0,0,0,0,0,0,1,0
"49215",493,9843,0,0,0,0,0,0,0,0,0,0,1
"49216",493,9844,0,0,-1,0,0,0,0,0,0,0,0
"49217",493,9844,0,0,0,0,0,-1,0,0,0,0,0
"49218",493,9844,1,0,0,0,0,0,-1,0,0,0,0
"49219",493,9844,0,0,0,0,0,0,0,0,0,-1,0
"49220",493,9844,0,0,0,0,0,0,0,0,0,0,-1
"49221",493,9845,0,0,1,0,0,0,0,0,0,0,0
"49222",493,9845,0,0,0,1,0,0,0,0,0,0,0
"49223",493,9845,0,0,0,0,0,0,1,0,0,0,0
"49224",493,9845,0,0,0,0,0,0,0,1,0,0,0
"49225",493,9845,1,0,0,0,0,0,0,0,1,0,0
"49226",493,9846,0,0,-1,0,0,0,0,0,0,0,0
"49227",493,9846,0,0,0,-1,0,0,0,0,0,0,0
"49228",493,9846,0,0,0,0,0,0,-1,0,0,0,0
"49229",493,9846,1,0,0,0,0,0,0,-1,0,0,0
"49230",493,9846,0,0,0,0,0,0,0,0,-1,0,0
"49231",493,9847,0,1,0,0,0,0,0,0,0,0,0
"49232",493,9847,0,0,0,1,0,0,0,0,0,0,0
"49233",493,9847,1,0,0,0,0,1,0,0,0,0,0
"49234",493,9847,0,0,0,0,0,0,0,1,0,0,0
"49235",493,9847,0,0,0,0,0,0,0,0,0,0,1
"49236",493,9848,0,-1,0,0,0,0,0,0,0,0,0
"49237",493,9848,0,0,0,-1,0,0,0,0,0,0,0
"49238",493,9848,0,0,0,0,0,-1,0,0,0,0,0
"49239",493,9848,1,0,0,0,0,0,0,-1,0,0,0
"49240",493,9848,0,0,0,0,0,0,0,0,0,0,-1
"49241",493,9849,0,0,0,0,1,0,0,0,0,0,0
"49242",493,9849,0,0,0,0,0,1,0,0,0,0,0
"49243",493,9849,0,0,0,0,0,0,0,1,0,0,0
"49244",493,9849,0,0,0,0,0,0,0,0,1,0,0
"49245",493,9849,1,0,0,0,0,0,0,0,0,1,0
"49246",493,9850,0,0,0,0,-1,0,0,0,0,0,0
"49247",493,9850,0,0,0,0,0,-1,0,0,0,0,0
"49248",493,9850,1,0,0,0,0,0,0,-1,0,0,0
"49249",493,9850,0,0,0,0,0,0,0,0,-1,0,0
"49250",493,9850,0,0,0,0,0,0,0,0,0,-1,0
"49251",493,9851,0,1,0,0,0,0,0,0,0,0,0
"49252",493,9851,0,0,0,0,1,0,0,0,0,0,0
"49253",493,9851,0,0,0,0,0,0,1,0,0,0,0
"49254",493,9851,0,0,0,0,0,0,0,1,0,0,0
"49255",493,9851,1,0,0,0,0,0,0,0,0,0,1
"49256",493,9852,0,-1,0,0,0,0,0,0,0,0,0
"49257",493,9852,0,0,0,0,-1,0,0,0,0,0,0
"49258",493,9852,0,0,0,0,0,0,-1,0,0,0,0
"49259",493,9852,1,0,0,0,0,0,0,-1,0,0,0
"49260",493,9852,0,0,0,0,0,0,0,0,0,0,-1
"49261",493,9853,0,1,0,0,0,0,0,0,0,0,0
"49262",493,9853,0,0,1,0,0,0,0,0,0,0,0
"49263",493,9853,1,0,0,0,1,0,0,0,0,0,0
"49264",493,9853,0,0,0,0,0,1,0,0,0,0,0
"49265",493,9853,0,0,0,0,0,0,1,0,0,0,0
"49266",493,9854,0,-1,0,0,0,0,0,0,0,0,0
"49267",493,9854,0,0,-1,0,0,0,0,0,0,0,0
"49268",493,9854,0,0,0,0,-1,0,0,0,0,0,0
"49269",493,9854,0,0,0,0,0,-1,0,0,0,0,0
"49270",493,9854,1,0,0,0,0,0,-1,0,0,0,0
"49271",493,9855,0,0,0,1,0,0,0,0,0,0,0
"49272",493,9855,1,0,0,0,1,0,0,0,0,0,0
"49273",493,9855,0,0,0,0,0,1,0,0,0,0,0
"49274",493,9855,0,0,0,0,0,0,0,0,1,0,0
"49275",493,9855,0,0,0,0,0,0,0,0,0,0,1
"49276",493,9856,1,0,0,-1,0,0,0,0,0,0,0
"49277",493,9856,0,0,0,0,-1,0,0,0,0,0,0
"49278",493,9856,0,0,0,0,0,-1,0,0,0,0,0
"49279",493,9856,0,0,0,0,0,0,0,0,-1,0,0
"49280",493,9856,0,0,0,0,0,0,0,0,0,0,-1
"49281",493,9857,0,0,1,0,0,0,0,0,0,0,0
"49282",493,9857,0,0,0,1,0,0,0,0,0,0,0
"49283",493,9857,0,0,0,0,1,0,0,0,0,0,0
"49284",493,9857,0,0,0,0,0,0,0,1,0,0,0
"49285",493,9857,1,0,0,0,0,0,0,0,0,1,0
"49286",493,9858,0,0,-1,0,0,0,0,0,0,0,0
"49287",493,9858,0,0,0,-1,0,0,0,0,0,0,0
"49288",493,9858,0,0,0,0,-1,0,0,0,0,0,0
"49289",493,9858,1,0,0,0,0,0,0,-1,0,0,0
"49290",493,9858,0,0,0,0,0,0,0,0,0,-1,0
"49291",494,9859,0,1,0,0,0,0,0,0,0,0,0
"49292",494,9859,0,0,1,0,0,0,0,0,0,0,0
"49293",494,9859,0,0,0,0,0,0,0,0,1,0,0
"49294",494,9859,1,0,0,0,0,0,0,0,0,1,0
"49295",494,9859,0,0,0,0,0,0,0,0,0,0,1
"49296",494,9860,1,-1,0,0,0,0,0,0,0,0,0
"49297",494,9860,0,0,-1,0,0,0,0,0,0,0,0
"49298",494,9860,0,0,0,0,0,0,0,0,-1,0,0
"49299",494,9860,0,0,0,0,0,0,0,0,0,-1,0
"49300",494,9860,0,0,0,0,0,0,0,0,0,0,-1
"49301",494,9861,0,0,1,0,0,0,0,0,0,0,0
"49302",494,9861,1,0,0,0,0,1,0,0,0,0,0
"49303",494,9861,0,0,0,0,0,0,1,0,0,0,0
"49304",494,9861,0,0,0,0,0,0,0,0,0,1,0
"49305",494,9861,0,0,0,0,0,0,0,0,0,0,1
"49306",494,9862,1,0,-1,0,0,0,0,0,0,0,0
"49307",494,9862,0,0,0,0,0,-1,0,0,0,0,0
"49308",494,9862,0,0,0,0,0,0,-1,0,0,0,0
"49309",494,9862,0,0,0,0,0,0,0,0,0,-1,0
"49310",494,9862,0,0,0,0,0,0,0,0,0,0,-1
"49311",494,9863,0,0,1,0,0,0,0,0,0,0,0
"49312",494,9863,0,0,0,1,0,0,0,0,0,0,0
"49313",494,9863,0,0,0,0,1,0,0,0,0,0,0
"49314",494,9863,0,0,0,0,0,0,0,1,0,0,0
"49315",494,9863,1,0,0,0,0,0,0,0,0,1,0
"49316",494,9864,1,0,-1,0,0,0,0,0,0,0,0
"49317",494,9864,0,0,0,-1,0,0,0,0,0,0,0
"49318",494,9864,0,0,0,0,-1,0,0,0,0,0,0
"49319",494,9864,0,0,0,0,0,0,0,-1,0,0,0
"49320",494,9864,0,0,0,0,0,0,0,0,0,-1,0
"49321",494,9865,1,1,0,0,0,0,0,0,0,0,0
"49322",494,9865,0,0,1,0,0,0,0,0,0,0,0
"49323",494,9865,0,0,0,0,0,0,0,0,1,0,0
"49324",494,9865,0,0,0,0,0,0,0,0,0,1,0
"49325",494,9865,0,0,0,0,0,0,0,0,0,0,1
"49326",494,9866,0,-1,0,0,0,0,0,0,0,0,0
"49327",494,9866,1,0,-1,0,0,0,0,0,0,0,0
"49328",494,9866,0,0,0,0,0,0,0,0,-1,0,0
"49329",494,9866,0,0,0,0,0,0,0,0,0,-1,0
"49330",494,9866,0,0,0,0,0,0,0,0,0,0,-1
"49331",494,9867,0,0,1,0,0,0,0,0,0,0,0
"49332",494,9867,0,0,0,1,0,0,0,0,0,0,0
"49333",494,9867,1,0,0,0,0,0,1,0,0,0,0
"49334",494,9867,0,0,0,0,0,0,0,1,0,0,0
"49335",494,9867,0,0,0,0,0,0,0,0,1,0,0
"49336",494,9868,1,0,-1,0,0,0,0,0,0,0,0
"49337",494,9868,0,0,0,-1,0,0,0,0,0,0,0
"49338",494,9868,0,0,0,0,0,0,-1,0,0,0,0
"49339",494,9868,0,0,0,0,0,0,0,-1,0,0,0
"49340",494,9868,0,0,0,0,0,0,0,0,-1,0,0
"49341",494,9869,0,0,0,1,0,0,0,0,0,0,0
"49342",494,9869,0,0,0,0,1,0,0,0,0,0,0
"49343",494,9869,1,0,0,0,0,1,0,0,0,0,0
"49344",494,9869,0,0,0,0,0,0,0,0,1,0,0
"49345",494,9869,0,0,0,0,0,0,0,0,0,0,1
"49346",494,9870,1,0,0,-1,0,0,0,0,0,0,0
"49347",494,9870,0,0,0,0,-1,0,0,0,0,0,0
"49348",494,9870,0,0,0,0,0,-1,0,0,0,0,0
"49349",494,9870,0,0,0,0,0,0,0,0,-1,0,0
"49350",494,9870,0,0,0,0,0,0,0,0,0,0,-1
"49351",494,9871,1,1,0,0,0,0,0,0,0,0,0
"49352",494,9871,0,0,0,1,0,0,0,0,0,0,0
"49353",494,9871,0,0,0,0,0,1,0,0,0,0,0
"49354",494,9871,0,0,0,0,0,0,0,1,0,0,0
"49355",494,9871,0,0,0,0,0,0,0,0,0,0,1
"49356",494,9872,0,-1,0,0,0,0,0,0,0,0,0
"49357",494,9872,1,0,0,-1,0,0,0,0,0,0,0
"49358",494,9872,0,0,0,0,0,-1,0,0,0,0,0
"49359",494,9872,0,0,0,0,0,0,0,-1,0,0,0
"49360",494,9872,0,0,0,0,0,0,0,0,0,0,-1
"49361",494,9873,0,0,0,0,1,0,0,0,0,0,0
"49362",494,9873,0,0,0,0,0,1,0,0,0,0,0
"49363",494,9873,0,0,0,0,0,0,0,1,0,0,0
"49364",494,9873,0,0,0,0,0,0,0,0,1,0,0
"49365",494,9873,1,0,0,0,0,0,0,0,0,1,0
"49366",494,9874,0,0,0,0,-1,0,0,0,0,0,0
"49367",494,9874,0,0,0,0,0,-1,0,0,0,0,0
"49368",494,9874,1,0,0,0,0,0,0,-1,0,0,0
"49369",494,9874,0,0,0,0,0,0,0,0,-1,0,0
"49370",494,9874,0,0,0,0,0,0,0,0,0,-1,0
"49371",494,9875,0,1,0,0,0,0,0,0,0,0,0
"49372",494,9875,0,0,0,0,1,0,0,0,0,0,0
"49373",494,9875,1,0,0,0,0,0,1,0,0,0,0
"49374",494,9875,0,0,0,0,0,0,0,1,0,0,0
"49375",494,9875,0,0,0,0,0,0,0,0,0,0,1
"49376",494,9876,0,-1,0,0,0,0,0,0,0,0,0
"49377",494,9876,0,0,0,0,-1,0,0,0,0,0,0
"49378",494,9876,0,0,0,0,0,0,-1,0,0,0,0
"49379",494,9876,1,0,0,0,0,0,0,-1,0,0,0
"49380",494,9876,0,0,0,0,0,0,0,0,0,0,-1
"49381",494,9877,0,1,0,0,0,0,0,0,0,0,0
"49382",494,9877,0,0,1,0,0,0,0,0,0,0,0
"49383",494,9877,0,0,0,0,1,0,0,0,0,0,0
"49384",494,9877,1,0,0,0,0,1,0,0,0,0,0
"49385",494,9877,0,0,0,0,0,0,1,0,0,0,0
"49386",494,9878,0,-1,0,0,0,0,0,0,0,0,0
"49387",494,9878,1,0,-1,0,0,0,0,0,0,0,0
"49388",494,9878,0,0,0,0,-1,0,0,0,0,0,0
"49389",494,9878,0,0,0,0,0,-1,0,0,0,0,0
"49390",494,9878,0,0,0,0,0,0,-1,0,0,0,0
"49391",495,9879,0,1,0,0,0,0,0,0,0,0,0
"49392",495,9879,0,0,0,1,0,0,0,0,0,0,0
"49393",495,9879,0,0,0,0,0,0,1,0,0,0,0
"49394",495,9879,0,0,0,0,0,0,0,0,1,0,0
"49395",495,9879,1,0,0,0,0,0,0,0,0,1,0
"49396",495,9880,0,-1,0,0,0,0,0,0,0,0,0
"49397",495,9880,1,0,0,-1,0,0,0,0,0,0,0
"49398",495,9880,0,0,0,0,0,0,-1,0,0,0,0
"49399",495,9880,0,0,0,0,0,0,0,0,-1,0,0
"49400",495,9880,0,0,0,0,0,0,0,0,0,-1,0
"49401",495,9881,0,0,1,0,0,0,0,0,0,0,0
"49402",495,9881,0,0,0,1,0,0,0,0,0,0,0
"49403",495,9881,0,0,0,0,1,0,0,0,0,0,0
"49404",495,9881,0,0,0,0,0,0,0,1,0,0,0
"49405",495,9881,1,0,0,0,0,0,0,0,0,1,0
"49406",495,9882,1,0,-1,0,0,0,0,0,0,0,0
"49407",495,9882,0,0,0,-1,0,0,0,0,0,0,0
"49408",495,9882,0,0,0,0,-1,0,0,0,0,0,0
"49409",495,9882,0,0,0,0,0,0,0,-1,0,0,0
"49410",495,9882,0,0,0,0,0,0,0,0,0,-1,0
"49411",495,9883,0,1,0,0,0,0,0,0,0,0,0
"49412",495,9883,0,0,1,0,0,0,0,0,0,0,0
"49413",495,9883,0,0,0,0,1,0,0,0,0,0,0
"49414",495,9883,0,0,0,0,0,1,0,0,0,0,0
"49415",495,9883,1,0,0,0,0,0,1,0,0,0,0
"49416",495,9884,0,-1,0,0,0,0,0,0,0,0,0
"49417",495,9884,0,0,-1,0,0,0,0,0,0,0,0
"49418",495,9884,1,0,0,0,-1,0,0,0,0,0,0
"49419",495,9884,0,0,0,0,0,-1,0,0,0,0,0
"49420",495,9884,0,0,0,0,0,0,-1,0,0,0,0
"49421",495,9885,1,1,0,0,0,0,0,0,0,0,0
"49422",495,9885,0,0,0,1,0,0,0,0,0,0,0
"49423",495,9885,0,0,0,0,0,1,0,0,0,0,0
"49424",495,9885,0,0,0,0,0,0,0,1,0,0,0
"49425",495,9885,0,0,0,0,0,0,0,0,0,0,1
"49426",495,9886,0,-1,0,0,0,0,0,0,0,0,0
"49427",495,9886,1,0,0,-1,0,0,0,0,0,0,0
"49428",495,9886,0,0,0,0,0,-1,0,0,0,0,0
"49429",495,9886,0,0,0,0,0,0,0,-1,0,0,0
"49430",495,9886,0,0,0,0,0,0,0,0,0,0,-1
"49431",495,9887,0,1,0,0,0,0,0,0,0,0,0
"49432",495,9887,0,0,0,0,1,0,0,0,0,0,0
"49433",495,9887,1,0,0,0,0,0,1,0,0,0,0
"49434",495,9887,0,0,0,0,0,0,0,1,0,0,0
"49435",495,9887,0,0,0,0,0,0,0,0,0,0,1
"49436",495,9888,0,-1,0,0,0,0,0,0,0,0,0
"49437",495,9888,0,0,0,0,-1,0,0,0,0,0,0
"49438",495,9888,0,0,0,0,0,0,-1,0,0,0,0
"49439",495,9888,1,0,0,0,0,0,0,-1,0,0,0
"49440",495,9888,0,0,0,0,0,0,0,0,0,0,-1
"49441",495,9889,0,0,0,1,0,0,0,0,0,0,0
"49442",495,9889,0,0,0,0,1,0,0,0,0,0,0
"49443",495,9889,0,0,0,0,0,1,0,0,0,0,0
"49444",495,9889,0,0,0,0,0,0,0,0,1,0,0
"49445",495,9889,1,0,0,0,0,0,0,0,0,0,1
"49446",495,9890,1,0,0,-1,0,0,0,0,0,0,0
"49447",495,9890,0,0,0,0,-1,0,0,0,0,0,0
"49448",495,9890,0,0,0,0,0,-1,0,0,0,0,0
"49449",495,9890,0,0,0,0,0,0,0,0,-1,0,0
"49450",495,9890,0,0,0,0,0,0,0,0,0,0,-1
"49451",495,9891,0,0,0,0,1,0,0,0,0,0,0
"49452",495,9891,0,0,0,0,0,1,0,0,0,0,0
"49453",495,9891,0,0,0,0,0,0,0,1,0,0,0
"49454",495,9891,0,0,0,0,0,0,0,0,1,0,0
"49455",495,9891,1,0,0,0,0,0,0,0,0,1,0
"49456",495,9892,0,0,0,0,-1,0,0,0,0,0,0
"49457",495,9892,0,0,0,0,0,-1,0,0,0,0,0
"49458",495,9892,1,0,0,0,0,0,0,-1,0,0,0
"49459",495,9892,0,0,0,0,0,0,0,0,-1,0,0
"49460",495,9892,0,0,0,0,0,0,0,0,0,-1,0
"49461",495,9893,0,0,1,0,0,0,0,0,0,0,0
"49462",495,9893,0,0,0,1,0,0,0,0,0,0,0
"49463",495,9893,1,0,0,0,0,0,1,0,0,0,0
"49464",495,9893,0,0,0,0,0,0,0,1,0,0,0
"49465",495,9893,0,0,0,0,0,0,0,0,1,0,0
"49466",495,9894,1,0,-1,0,0,0,0,0,0,0,0
"49467",495,9894,0,0,0,-1,0,0,0,0,0,0,0
"49468",495,9894,0,0,0,0,0,0,-1,0,0,0,0
"49469",495,9894,0,0,0,0,0,0,0,-1,0,0,0
"49470",495,9894,0,0,0,0,0,0,0,0,-1,0,0
"49471",495,9895,0,0,1,0,0,0,0,0,0,0,0
"49472",495,9895,0,0,0,0,0,1,0,0,0,0,0
"49473",495,9895,0,0,0,0,0,0,1,0,0,0,0
"49474",495,9895,1,0,0,0,0,0,0,0,0,1,0
"49475",495,9895,0,0,0,0,0,0,0,0,0,0,1
"49476",495,9896,1,0,-1,0,0,0,0,0,0,0,0
"49477",495,9896,0,0,0,0,0,-1,0,0,0,0,0
"49478",495,9896,0,0,0,0,0,0,-1,0,0,0,0
"49479",495,9896,0,0,0,0,0,0,0,0,0,-1,0
"49480",495,9896,0,0,0,0,0,0,0,0,0,0,-1
"49481",495,9897,0,1,0,0,0,0,0,0,0,0,0
"49482",495,9897,0,0,1,0,0,0,0,0,0,0,0
"49483",495,9897,0,0,0,0,0,0,0,0,1,0,0
"49484",495,9897,1,0,0,0,0,0,0,0,0,1,0
"49485",495,9897,0,0,0,0,0,0,0,0,0,0,1
"49486",495,9898,0,-1,0,0,0,0,0,0,0,0,0
"49487",495,9898,1,0,-1,0,0,0,0,0,0,0,0
"49488",495,9898,0,0,0,0,0,0,0,0,-1,0,0
"49489",495,9898,0,0,0,0,0,0,0,0,0,-1,0
"49490",495,9898,0,0,0,0,0,0,0,0,0,0,-1
"49491",496,9899,0,1,0,0,0,0,0,0,0,0,0
"49492",496,9899,0,0,0,1,0,0,0,0,0,0,0
"49493",496,9899,0,0,0,0,0,0,1,0,0,0,0
"49494",496,9899,0,0,0,0,0,0,0,0,1,0,0
"49495",496,9899,1,0,0,0,0,0,0,0,0,1,0
"49496",496,9900,0,-1,0,0,0,0,0,0,0,0,0
"49497",496,9900,1,0,0,-1,0,0,0,0,0,0,0
"49498",496,9900,0,0,0,0,0,0,-1,0,0,0,0
"49499",496,9900,0,0,0,0,0,0,0,0,-1,0,0
"49500",496,9900,0,0,0,0,0,0,0,0,0,-1,0
"49501",496,9901,0,0,1,0,0,0,0,0,0,0,0
"49502",496,9901,0,0,0,1,0,0,0,0,0,0,0
"49503",496,9901,1,0,0,0,0,0,1,0,0,0,0
"49504",496,9901,0,0,0,0,0,0,0,1,0,0,0
"49505",496,9901,0,0,0,0,0,0,0,0,1,0,0
"49506",496,9902,1,0,-1,0,0,0,0,0,0,0,0
"49507",496,9902,0,0,0,-1,0,0,0,0,0,0,0
"49508",496,9902,0,0,0,0,0,0,-1,0,0,0,0
"49509",496,9902,0,0,0,0,0,0,0,-1,0,0,0
"49510",496,9902,0,0,0,0,0,0,0,0,-1,0,0
"49511",496,9903,1,1,0,0,0,0,0,0,0,0,0
"49512",496,9903,0,0,1,0,0,0,0,0,0,0,0
"49513",496,9903,0,0,0,0,0,0,0,0,1,0,0
"49514",496,9903,0,0,0,0,0,0,0,0,0,1,0
"49515",496,9903,0,0,0,0,0,0,0,0,0,0,1
"49516",496,9904,0,-1,0,0,0,0,0,0,0,0,0
"49517",496,9904,0,0,-1,0,0,0,0,0,0,0,0
"49518",496,9904,1,0,0,0,0,0,0,0,-1,0,0
"49519",496,9904,0,0,0,0,0,0,0,0,0,-1,0
"49520",496,9904,0,0,0,0,0,0,0,0,0,0,-1
"49521",496,9905,0,1,0,0,0,0,0,0,0,0,0
"49522",496,9905,0,0,1,0,0,0,0,0,0,0,0
"49523",496,9905,0,0,0,0,1,0,0,0,0,0,0
"49524",496,9905,0,0,0,0,0,1,0,0,0,0,0
"49525",496,9905,1,0,0,0,0,0,1,0,0,0,0
"49526",496,9906,0,-1,0,0,0,0,0,0,0,0,0
"49527",496,9906,0,0,-1,0,0,0,0,0,0,0,0
"49528",496,9906,1,0,0,0,-1,0,0,0,0,0,0
"49529",496,9906,0,0,0,0,0,-1,0,0,0,0,0
"49530",496,9906,0,0,0,0,0,0,-1,0,0,0,0
"49531",496,9907,0,0,1,0,0,0,0,0,0,0,0
"49532",496,9907,0,0,0,0,0,1,0,0,0,0,0
"49533",496,9907,1,0,0,0,0,0,1,0,0,0,0
"49534",496,9907,0,0,0,0,0,0,0,0,0,1,0
"49535",496,9907,0,0,0,0,0,0,0,0,0,0,1
"49536",496,9908,1,0,-1,0,0,0,0,0,0,0,0
"49537",496,9908,0,0,0,0,0,-1,0,0,0,0,0
"49538",496,9908,0,0,0,0,0,0,-1,0,0,0,0
"49539",496,9908,0,0,0,0,0,0,0,0,0,-1,0
"49540",496,9908,0,0,0,0,0,0,0,0,0,0,-1
"49541",496,9909,0,0,1,0,0,0,0,0,0,0,0
"49542",496,9909,0,0,0,1,0,0,0,0,0,0,0
"49543",496,9909,0,0,0,0,1,0,0,0,0,0,0
"49544",496,9909,0,0,0,0,0,0,0,1,0,0,0
"49545",496,9909,1,0,0,0,0,0,0,0,0,1,0
"49546",496,9910,0,0,-1,0,0,0,0,0,0,0,0
"49547",496,9910,0,0,0,-1,0,0,0,0,0,0,0
"49548",496,9910,1,0,0,0,-1,0,0,0,0,0,0
"49549",496,9910,0,0,0,0,0,0,0,-1,0,0,0
"49550",496,9910,0,0,0,0,0,0,0,0,0,-1,0
"49551",496,9911,0,1,0,0,0,0,0,0,0,0,0
"49552",496,9911,0,0,0,0,1,0,0,0,0,0,0
"49553",496,9911,1,0,0,0,0,0,1,0,0,0,0
"49554",496,9911,0,0,0,0,0,0,0,1,0,0,0
"49555",496,9911,0,0,0,0,0,0,0,0,0,0,1
"49556",496,9912,0,-1,0,0,0,0,0,0,0,0,0
"49557",496,9912,1,0,0,0,-1,0,0,0,0,0,0
"49558",496,9912,0,0,0,0,0,0,-1,0,0,0,0
"49559",496,9912,0,0,0,0,0,0,0,-1,0,0,0
"49560",496,9912,0,0,0,0,0,0,0,0,0,0,-1
"49561",496,9913,0,1,0,0,0,0,0,0,0,0,0
"49562",496,9913,0,0,0,1,0,0,0,0,0,0,0
"49563",496,9913,1,0,0,0,0,0,1,0,0,0,0
"49564",496,9913,0,0,0,0,0,0,0,0,1,0,0
"49565",496,9913,0,0,0,0,0,0,0,0,0,1,0
"49566",496,9914,0,-1,0,0,0,0,0,0,0,0,0
"49567",496,9914,0,0,0,-1,0,0,0,0,0,0,0
"49568",496,9914,0,0,0,0,0,0,-1,0,0,0,0
"49569",496,9914,1,0,0,0,0,0,0,0,-1,0,0
"49570",496,9914,0,0,0,0,0,0,0,0,0,-1,0
"49571",496,9915,1,0,0,1,0,0,0,0,0,0,0
"49572",496,9915,0,0,0,0,1,0,0,0,0,0,0
"49573",496,9915,0,0,0,0,0,1,0,0,0,0,0
"49574",496,9915,0,0,0,0,0,0,0,0,1,0,0
"49575",496,9915,0,0,0,0,0,0,0,0,0,0,1
"49576",496,9916,0,0,0,-1,0,0,0,0,0,0,0
"49577",496,9916,0,0,0,0,-1,0,0,0,0,0,0
"49578",496,9916,0,0,0,0,0,-1,0,0,0,0,0
"49579",496,9916,1,0,0,0,0,0,0,0,-1,0,0
"49580",496,9916,0,0,0,0,0,0,0,0,0,0,-1
"49581",496,9917,1,1,0,0,0,0,0,0,0,0,0
"49582",496,9917,0,0,0,1,0,0,0,0,0,0,0
"49583",496,9917,0,0,0,0,0,1,0,0,0,0,0
"49584",496,9917,0,0,0,0,0,0,0,1,0,0,0
"49585",496,9917,0,0,0,0,0,0,0,0,0,0,1
"49586",496,9918,0,-1,0,0,0,0,0,0,0,0,0
"49587",496,9918,0,0,0,-1,0,0,0,0,0,0,0
"49588",496,9918,0,0,0,0,0,-1,0,0,0,0,0
"49589",496,9918,1,0,0,0,0,0,0,-1,0,0,0
"49590",496,9918,0,0,0,0,0,0,0,0,0,0,-1
"49591",497,9919,0,0,0,0,1,0,0,0,0,0,0
"49592",497,9919,0,0,0,0,0,1,0,0,0,0,0
"49593",497,9919,0,0,0,0,0,0,0,1,0,0,0
"49594",497,9919,0,0,0,0,0,0,0,0,1,0,0
"49595",497,9919,1,0,0,0,0,0,0,0,0,1,0
"49596",497,9920,0,0,0,0,-1,0,0,0,0,0,0
"49597",497,9920,0,0,0,0,0,-1,0,0,0,0,0
"49598",497,9920,1,0,0,0,0,0,0,-1,0,0,0
"49599",497,9920,0,0,0,0,0,0,0,0,-1,0,0
"49600",497,9920,0,0,0,0,0,0,0,0,0,-1,0
"49601",497,9921,0,1,0,0,0,0,0,0,0,0,0
"49602",497,9921,0,0,1,0,0,0,0,0,0,0,0
"49603",497,9921,0,0,0,0,0,0,0,0,1,0,0
"49604",497,9921,1,0,0,0,0,0,0,0,0,1,0
"49605",497,9921,0,0,0,0,0,0,0,0,0,0,1
"49606",497,9922,0,-1,0,0,0,0,0,0,0,0,0
"49607",497,9922,1,0,-1,0,0,0,0,0,0,0,0
"49608",497,9922,0,0,0,0,0,0,0,0,-1,0,0
"49609",497,9922,0,0,0,0,0,0,0,0,0,-1,0
"49610",497,9922,0,0,0,0,0,0,0,0,0,0,-1
"49611",497,9923,0,0,0,1,0,0,0,0,0,0,0
"49612",497,9923,0,0,0,0,1,0,0,0,0,0,0
"49613",497,9923,1,0,0,0,0,1,0,0,0,0,0
"49614",497,9923,0,0,0,0,0,0,0,0,1,0,0
"49615",497,9923,0,0,0,0,0,0,0,0,0,0,1
"49616",497,9924,1,0,0,-1,0,0,0,0,0,0,0
"49617",497,9924,0,0,0,0,-1,0,0,0,0,0,0
"49618",497,9924,0,0,0,0,0,-1,0,0,0,0,0
"49619",497,9924,0,0,0,0,0,0,0,0,-1,0,0
"49620",497,9924,0,0,0,0,0,0,0,0,0,0,-1
"49621",497,9925,0,0,1,0,0,0,0,0,0,0,0
"49622",497,9925,0,0,0,1,0,0,0,0,0,0,0
"49623",497,9925,0,0,0,0,0,0,1,0,0,0,0
"49624",497,9925,0,0,0,0,0,0,0,1,0,0,0
"49625",497,9925,1,0,0,0,0,0,0,0,1,0,0
"49626",497,9926,0,0,-1,0,0,0,0,0,0,0,0
"49627",497,9926,1,0,0,-1,0,0,0,0,0,0,0
"49628",497,9926,0,0,0,0,0,0,-1,0,0,0,0
"49629",497,9926,0,0,0,0,0,0,0,-1,0,0,0
"49630",497,9926,0,0,0,0,0,0,0,0,-1,0,0
"49631",497,9927,0,0,1,0,0,0,0,0,0,0,0
"49632",497,9927,0,0,0,0,0,1,0,0,0,0,0
"49633",497,9927,0,0,0,0,0,0,1,0,0,0,0
"49634",497,9927,1,0,0,0,0,0,0,0,0,1,0
"49635",497,9927,0,0,0,0,0,0,0,0,0,0,1
"49636",497,9928,1,0,-1,0,0,0,0,0,0,0,0
"49637",497,9928,0,0,0,0,0,-1,0,0,0,0,0
"49638",497,9928,0,0,0,0,0,0,-1,0,0,0,0
"49639",497,9928,0,0,0,0,0,0,0,0,0,-1,0
"49640",497,9928,0,0,0,0,0,0,0,0,0,0,-1
"49641",497,9929,0,0,1,0,0,0,0,0,0,0,0
"49642",497,9929,0,0,0,1,0,0,0,0,0,0,0
"49643",497,9929,0,0,0,0,1,0,0,0,0,0,0
"49644",497,9929,0,0,0,0,0,0,0,1,0,0,0
"49645",497,9929,1,0,0,0,0,0,0,0,0,1,0
"49646",497,9930,0,0,-1,0,0,0,0,0,0,0,0
"49647",497,9930,1,0,0,-1,0,0,0,0,0,0,0
"49648",497,9930,0,0,0,0,-1,0,0,0,0,0,0
"49649",497,9930,0,0,0,0,0,0,0,-1,0,0,0
